h,data_alvo,real,pred,algoritmo,perda,conjunto
1,2024-02-11,156.0,144.19904083937328,hist_gradient_boosting,padrao,M0_sem_vetor
1,2024-02-18,249.0,168.176248374355,hist_gradient_boosting,padrao,M0_sem_vetor
1,2024-02-25,558.0,385.7679362850967,hist_gradient_boosting,padrao,M0_sem_vetor
1,2024-03-03,1311.0,591.8873673504212,hist_gradient_boosting,padrao,M0_sem_vetor
1,2024-03-10,1227.0,745.2584017185748,hist_gradient_boosting,padrao,M0_sem_vetor
1,2024-03-17,995.0,961.594622229137,hist_gradient_boosting,padrao,M0_sem_vetor
1,2024-03-24,1109.0,928.9661416149037,hist_gradient_boosting,padrao,M0_sem_vetor
1,2024-03-31,1601.0,890.7537404868464,hist_gradient_boosting,padrao,M0_sem_vetor
1,2024-04-07,1849.0,855.9350109045141,hist_gradient_boosting,padrao,M0_sem_vetor
1,2024-04-14,1783.0,1443.5578884085169,hist_gradient_boosting,padrao,M0_sem_vetor
1,2024-04-21,1855.0,1453.0527493643951,hist_gradient_boosting,padrao,M0_sem_vetor
1,2024-04-28,1347.0,1791.0890988989281,hist_gradient_boosting,padrao,M0_sem_vetor
1,2024-05-05,911.0,1667.3889066594406,hist_gradient_boosting,padrao,M0_sem_vetor
1,2024-05-12,1510.0,877.3412794829562,hist_gradient_boosting,padrao,M0_sem_vetor
1,2024-05-19,646.0,1343.2118917311896,hist_gradient_boosting,padrao,M0_sem_vetor
1,2024-05-26,520.0,1323.4181315914695,hist_gradient_boosting,padrao,M0_sem_vetor
1,2024-06-02,199.0,568.4404910223028,hist_gradient_boosting,padrao,M0_sem_vetor
1,2024-06-09,263.0,43.262325776894365,hist_gradient_boosting,padrao,M0_sem_vetor
1,2024-06-16,277.0,211.36614258659662,hist_gradient_boosting,padrao,M0_sem_vetor
1,2024-06-23,194.0,276.4189680320747,hist_gradient_boosting,padrao,M0_sem_vetor
1,2024-06-30,89.0,121.52066034857687,hist_gradient_boosting,padrao,M0_sem_vetor
1,2024-07-07,22.0,44.97959231664138,hist_gradient_boosting,padrao,M0_sem_vetor
1,2024-07-14,10.0,34.84342505089626,hist_gradient_boosting,padrao,M0_sem_vetor
1,2024-07-21,13.0,6.17985901105642,hist_gradient_boosting,padrao,M0_sem_vetor
1,2024-07-28,22.0,13.476597936822703,hist_gradient_boosting,padrao,M0_sem_vetor
1,2024-08-04,13.0,12.892310374020214,hist_gradient_boosting,padrao,M0_sem_vetor
1,2024-08-11,16.0,12.15582864113554,hist_gradient_boosting,padrao,M0_sem_vetor
1,2024-08-18,13.0,17.851096400101977,hist_gradient_boosting,padrao,M0_sem_vetor
1,2024-08-25,14.0,12.601864844005227,hist_gradient_boosting,padrao,M0_sem_vetor
1,2024-09-01,9.0,16.074034664984456,hist_gradient_boosting,padrao,M0_sem_vetor
1,2024-09-08,7.0,5.920129462209329,hist_gradient_boosting,padrao,M0_sem_vetor
1,2024-09-15,10.0,5.39485794752963,hist_gradient_boosting,padrao,M0_sem_vetor
1,2024-09-22,7.0,7.493162907526252,hist_gradient_boosting,padrao,M0_sem_vetor
1,2024-09-29,3.0,9.023761656247109,hist_gradient_boosting,padrao,M0_sem_vetor
1,2024-10-06,6.0,2.6135014233979974,hist_gradient_boosting,padrao,M0_sem_vetor
1,2024-10-13,2.0,4.611139992102475,hist_gradient_boosting,padrao,M0_sem_vetor
1,2024-10-20,3.0,2.024301978006239,hist_gradient_boosting,padrao,M0_sem_vetor
1,2024-10-27,3.0,2.6870956165252715,hist_gradient_boosting,padrao,M0_sem_vetor
1,2024-11-03,1.0,2.7701302518567874,hist_gradient_boosting,padrao,M0_sem_vetor
1,2024-11-10,2.0,1.93473038473537,hist_gradient_boosting,padrao,M0_sem_vetor
1,2024-11-17,0.0,1.5882503480011207,hist_gradient_boosting,padrao,M0_sem_vetor
1,2024-11-24,7.0,1.4467486559425784,hist_gradient_boosting,padrao,M0_sem_vetor
1,2024-12-01,4.0,6.317011370603925,hist_gradient_boosting,padrao,M0_sem_vetor
1,2024-12-08,5.0,2.0453659113281115,hist_gradient_boosting,padrao,M0_sem_vetor
1,2024-12-15,1.0,3.8475007573465416,hist_gradient_boosting,padrao,M0_sem_vetor
1,2024-12-22,1.0,3.0596093966665725,hist_gradient_boosting,padrao,M0_sem_vetor
1,2024-12-29,19.0,1.8855479827609534,hist_gradient_boosting,padrao,M0_sem_vetor
1,2025-01-05,26.0,35.43559372557039,hist_gradient_boosting,padrao,M0_sem_vetor
1,2025-01-12,32.0,23.640664494855425,hist_gradient_boosting,padrao,M0_sem_vetor
1,2025-01-19,37.0,42.573745923167806,hist_gradient_boosting,padrao,M0_sem_vetor
1,2025-01-26,47.0,47.13740668841806,hist_gradient_boosting,padrao,M0_sem_vetor
1,2025-02-02,75.0,82.34264035719461,hist_gradient_boosting,padrao,M0_sem_vetor
1,2025-02-09,161.0,121.0652164062604,hist_gradient_boosting,padrao,M0_sem_vetor
1,2025-02-16,245.0,275.6662299039841,hist_gradient_boosting,padrao,M0_sem_vetor
1,2025-02-23,383.0,544.62359152776,hist_gradient_boosting,padrao,M0_sem_vetor
1,2025-03-02,494.0,465.2893752627726,hist_gradient_boosting,padrao,M0_sem_vetor
1,2025-03-09,917.0,544.2970287403693,hist_gradient_boosting,padrao,M0_sem_vetor
1,2025-03-16,1199.0,1130.3013648914432,hist_gradient_boosting,padrao,M0_sem_vetor
1,2025-03-23,1801.0,1053.5500622991328,hist_gradient_boosting,padrao,M0_sem_vetor
1,2025-03-30,2381.0,1440.8981200153953,hist_gradient_boosting,padrao,M0_sem_vetor
1,2025-04-06,2184.0,1936.0518828892261,hist_gradient_boosting,padrao,M0_sem_vetor
1,2025-04-13,2247.0,1890.6796686699781,hist_gradient_boosting,padrao,M0_sem_vetor
1,2025-04-20,2229.0,1467.847610861831,hist_gradient_boosting,padrao,M0_sem_vetor
1,2025-04-27,2212.0,2109.017735365201,hist_gradient_boosting,padrao,M0_sem_vetor
1,2025-05-04,2159.0,2062.3461121788905,hist_gradient_boosting,padrao,M0_sem_vetor
1,2025-05-11,1944.0,2043.0420455381586,hist_gradient_boosting,padrao,M0_sem_vetor
1,2025-05-18,1988.0,1860.370432424829,hist_gradient_boosting,padrao,M0_sem_vetor
1,2025-05-25,883.0,1923.4300927357067,hist_gradient_boosting,padrao,M0_sem_vetor
1,2025-06-01,579.0,585.9060503298672,hist_gradient_boosting,padrao,M0_sem_vetor
1,2025-06-08,257.0,278.94283383055915,hist_gradient_boosting,padrao,M0_sem_vetor
1,2025-06-15,105.0,164.50541479856764,hist_gradient_boosting,padrao,M0_sem_vetor
1,2025-06-22,50.0,164.57851305767798,hist_gradient_boosting,padrao,M0_sem_vetor
1,2025-06-29,22.0,52.24222554219928,hist_gradient_boosting,padrao,M0_sem_vetor
