data_ini_se,SE,ano,semana_epi,casos,casos_est,casconf,p_inc100k,nivel,Rt,tempmin,tempmed,tempmax,umidmin,umidmed,umidmax,receptivo,transmissao,vetor_fonte,n_armadilhas,aegypti_total,aegypti_femea,aegypti_por_armadilha,imfa_femea,sem_sin,sem_cos,bloco
2015-10-18,201542,2015,42,7,7.0,,0.47035044,1,2.3363168,14.1428571428571,18.9132474285714,23.4285714285714,63.0,80.8240864285714,98.2857142857143,0,0,,,,,,,-0.9350162426854148,0.35460488704253557,0
2015-10-25,201543,2015,43,6,6.0,,0.40315753,1,1.4655564,17.5714285714286,22.0209694285714,26.1428571428571,61.2857142857143,79.8485107142857,97.4285714285714,1,0,,,,,,,-0.8854560256532101,0.464723172043768,0
2015-11-01,201544,2015,44,1,1.0,,0.06719292,1,0.187312,15.875,18.892946125,21.5,70.0,84.2029975,98.5,0,0,,,,,,,-0.822983865893657,0.5680647467311548,0
2015-11-08,201545,2015,45,5,5.0,,0.33596462,1,1.0372771,18.8571428571429,23.290088,27.7142857142857,61.5714285714286,79.9884647142857,98.2857142857143,1,0,,,,,,,-0.7485107481711011,0.6631226582407953,0
2015-11-15,201546,2015,46,7,7.0,,0.47035044,1,1.8255975,17.0,21.7739143333333,26.3333333333333,54.6666666666667,76.3372131666667,100.0,0,0,,,,,,,-0.6631226582407956,0.7485107481711007,0
2015-11-22,201547,2015,47,18,18.0,,1.2094725,1,3.423472,18.0,22.5077287142857,26.4285714285714,61.0,78.1400428571429,95.8571428571429,1,1,,,,,,,-0.5680647467311559,0.8229838658936564,0
2015-11-29,201548,2015,48,17,17.0,,1.1422796,1,1.8167646,18.0,22.458703,26.5714285714286,60.0,76.0714421428571,96.5714285714286,1,0,,,,,,,-0.4647231720437684,0.88545602565321,0
2015-12-06,201549,2015,49,22,22.0,,1.4782443,1,1.5223587,17.0,21.5261854285714,25.4285714285714,65.2857142857143,81.4690132857143,99.1428571428571,0,0,,,,,,,-0.35460488704253595,0.9350162426854147,0
2015-12-13,201550,2015,50,25,25.0,,1.679823,4,1.3728071,20.5,21.5666666666667,23.0,87.8333333333333,94.0666666666667,99.0,1,0,,,,,,,-0.2393156642875578,0.970941817426052,0
2015-12-20,201551,2015,51,18,18.0,,1.2094725,4,0.86063176,20.8571428571429,21.5505951428571,22.2857142857143,90.0,93.5178571428571,96.0,1,0,,,,,,,-0.12053668025532363,0.992708874098054,0
2015-12-27,201552,2015,52,15,15.0,,1.0078938,2,0.6989483,23.1428571428571,23.8270677142857,24.5714285714286,88.5714285714286,91.8496235714286,95.8571428571429,1,0,,,,,,,6.432490598706546e-16,1.0,0
2016-01-03,201601,2016,1,50,50.0,,3.359646,2,2.400972,22.2857142857143,23.2058824285714,24.1428571428571,82.8571428571429,88.8529414285714,95.7142857142857,1,1,,,,,,,0.12053668025532305,0.992708874098054,0
2016-01-10,201602,2016,2,45,45.0,,3.0236814,4,1.709901,21.5714285714286,23.2781955714286,24.8571428571429,83.8571428571429,88.6052628571429,94.1428571428571,1,1,,,,,,,0.23931566428755774,0.970941817426052,0
2016-01-17,201603,2016,3,45,45.0,,3.0236814,4,1.1848168,18.8571428571429,20.9962405714286,22.8571428571429,82.5714285714286,88.7744357142857,95.7142857142857,1,0,,,,,,,0.3546048870425356,0.9350162426854148,0
2016-01-24,201604,2016,4,31,31.0,,2.0829806,4,0.71253955,21.0,23.4469924285714,25.8571428571429,76.8571428571429,86.0755642857143,95.7142857142857,1,0,,,,,,,0.4647231720437685,0.8854560256532099,0
2016-01-31,201605,2016,5,44,44.0,,2.9564886,4,1.0605923,20.4285714285714,24.2625502857143,27.8571428571429,65.0,82.6193922857143,98.2857142857143,1,0,,,,,,,0.5680647467311558,0.8229838658936564,0
2016-02-07,201606,2016,6,99,99.0,,6.652099,4,2.362716,21.4285714285714,26.8074595714286,31.2857142857143,58.1428571428571,77.2092477142857,100.0,1,1,,,,,,,0.6631226582407952,0.7485107481711011,0
2016-02-14,201607,2016,7,158,158.0,,10.616482,4,2.625633,21.2857142857143,23.2481201428571,25.0,84.4285714285714,91.8045114285714,99.1428571428571,1,1,,,,,,,0.7485107481711011,0.6631226582407953,0
2016-02-21,201608,2016,8,128,128.0,,8.600694,4,1.3173676,22.8571428571429,24.0639098571429,25.5714285714286,84.5714285714286,91.8157894285714,96.5714285714286,1,1,,,,,,,0.8229838658936564,0.5680647467311558,0
2016-02-28,201609,2016,9,106,106.0,,7.12245,4,0.83992094,17.0,19.3129252857143,22.1428571428571,76.1428571428571,89.9727894285714,100.0,0,0,,,,,,,0.8854560256532098,0.4647231720437686,0
2016-03-06,201610,2016,10,143,143.0,,9.608588,4,1.1153584,19.7142857142857,20.3482142857143,21.2857142857143,89.2857142857143,93.5625,98.2857142857143,1,0,,,,,,,0.9350162426854148,0.35460488704253557,0
2016-03-13,201611,2016,11,169,169.0,,11.355604,4,1.3416779,18.8571428571429,20.8071428571429,22.7142857142857,81.1428571428571,87.9142857142857,94.0,1,1,,,,,,,0.970941817426052,0.23931566428755804,0
2016-03-20,201612,2016,12,146,146.0,,9.810166,4,1.0496215,19.8571428571429,20.3166665714286,20.7142857142857,85.8571428571429,89.2857142857143,92.4285714285714,1,0,,,,,,,0.992708874098054,0.120536680255323,0
2016-03-27,201613,2016,13,163,163.0,,10.952446,4,1.0691124,19.5714285714286,20.9243698571429,22.4285714285714,78.2857142857143,84.2773114285714,89.1428571428571,1,0,,,,,,,1.0,-1.6081226496766366e-16,0
2016-04-03,201614,2016,14,151,151.0,,10.1461315,4,0.97456867,20.7142857142857,21.5327382857143,22.4285714285714,87.8571428571429,89.9375,92.4285714285714,1,0,,,,,,,0.992708874098054,-0.12053668025532288,0
2016-04-10,201615,2016,15,126,126.0,,8.466309,4,0.82101613,21.6,23.7705564,26.4,70.8,82.937687,91.6,1,0,,,,,,,0.9709418174260521,-0.2393156642875575,0
2016-04-17,201616,2016,16,116,116.0,,7.7943788,4,0.79953825,16.6333333333333,,,,,,0,0,,,,,,,0.9350162426854148,-0.35460488704253545,0
2016-04-24,201617,2016,17,89,89.0,,5.9801702,4,0.6891291,11.6666666666667,13.2962963333333,14.6666666666667,75.1666666666667,81.75,89.6666666666667,0,0,,,,,,,0.8854560256532099,-0.4647231720437685,0
2016-05-01,201618,2016,18,65,65.0,,4.36754,4,0.58714473,9.5,10.25,11.0,89.0,92.125,95.25,0,0,,,,,,,0.8229838658936565,-0.5680647467311557,0
2016-05-08,201619,2016,19,37,37.0,,2.486138,4,0.41669327,14.2,15.45,16.8,83.4,88.49,92.8,0,0,,,,,,,0.7485107481711013,-0.6631226582407951,0
2016-05-15,201620,2016,20,20,20.0,,1.3438585,4,0.31084284,11.1428571428571,12.5,13.4285714285714,82.2857142857143,85.7689078571429,88.7142857142857,0,0,,,,,,,0.6631226582407952,-0.7485107481711012,0
2016-05-22,201621,2016,21,31,31.0,,2.0829806,1,0.73219454,10.2857142857143,11.8571428571429,13.2857142857143,90.5714285714286,93.625,97.4285714285714,0,0,,,,,,,0.5680647467311558,-0.8229838658936564,0
2016-05-29,201622,2016,22,12,12.0,,0.80631506,1,0.41378874,11.1428571428571,12.2647059285714,13.2857142857143,85.2857142857143,89.07563,92.8571428571429,0,0,,,,,,,0.46472317204376906,-0.8854560256532096,0
2016-06-05,201623,2016,23,7,7.0,,0.47035044,1,0.30720577,5.33333333333333,6.67013891666667,8.16666666666667,79.8333333333333,85.1111106666667,89.3333333333333,0,0,,,,,,,0.35460488704253584,-0.9350162426854147,0
2016-06-12,201624,2016,24,7,7.0,,0.47035044,1,0.44835117,4.85714285714286,6.3125,7.71428571428571,86.1428571428571,90.3928571428571,94.2857142857143,0,0,,,,,,,0.23931566428755768,-0.970941817426052,0
2016-06-19,201625,2016,25,9,9.0,,0.60473627,1,0.9332842,8.57142857142857,9.68421057142857,11.0,86.0,92.7142857142857,97.2857142857143,0,0,,,,,,,0.12053668025532308,-0.992708874098054,0
2016-06-26,201626,2016,26,10,10.0,,0.67192924,1,1.2512437,11.4285714285714,12.7571428571429,14.7142857142857,87.4285714285714,94.75,99.1428571428571,0,0,,,,,,,-3.216245299353273e-16,-1.0,0
2016-07-03,201627,2016,27,10,10.0,,0.67192924,1,1.1521813,11.4285714285714,13.1984127142857,15.1428571428571,80.7142857142857,87.0714285714286,91.2857142857143,0,0,,,,,,,-0.12053668025532283,-0.992708874098054,0
2016-07-10,201628,2016,28,13,13.0,,0.873508,1,1.3402945,12.0,12.7857142857143,13.5714285714286,88.1428571428571,93.3928571428571,98.2857142857143,0,0,,,,,,,-0.23931566428755743,-0.9709418174260521,0
2016-07-17,201629,2016,29,7,7.0,,0.47035044,1,0.6698191,5.71428571428571,7.06641607142857,8.42857142857143,83.0,86.6992485714286,90.0,0,0,,,,,,,-0.3546048870425356,-0.9350162426854148,0
2016-07-24,201630,2016,30,6,6.0,,0.40315753,1,0.58797926,9.42857142857143,11.3224488571429,13.1428571428571,79.5714285714286,86.9081628571429,92.8571428571429,0,0,,,,,,,-0.46472317204376806,-0.8854560256532101,0
2016-07-31,201631,2016,31,11,11.0,,0.73912215,1,1.2836396,13.2857142857143,15.3947367142857,17.4285714285714,74.7142857142857,84.2857142857143,91.4285714285714,0,0,,,,,,,-0.5680647467311556,-0.8229838658936565,0
2016-08-07,201632,2016,32,19,19.0,,1.2766656,1,2.2293906,9.57142857142857,10.6761905,12.4285714285714,84.1428571428571,90.1452377142857,94.5714285714286,0,1,,,,,,,-0.663122658240795,-0.7485107481711013,0
2016-08-14,201633,2016,33,16,16.0,,1.0750867,1,1.3630487,11.5714285714286,13.0714285714286,14.2857142857143,85.5714285714286,90.1285714285714,95.7142857142857,0,0,,,,,,,-0.7485107481711011,-0.6631226582407952,0
2016-08-21,201634,2016,34,13,13.0,,0.873508,1,0.8568574,8.42857142857143,12.5714284285714,16.2857142857143,70.8571428571429,82.5032687142857,91.8571428571429,0,0,,,,,,,-0.8229838658936564,-0.5680647467311559,0
2016-08-28,201635,2016,35,9,9.0,,0.60473627,1,0.5908029,15.2857142857143,16.8304095714286,18.5714285714286,80.5714285714286,87.7280707142857,93.1428571428571,0,0,,,,,,,-0.8854560256532096,-0.4647231720437691,0
2016-09-04,201636,2016,36,5,5.0,,0.33596462,1,0.39742896,12.8333333333333,14.4950981666667,16.1666666666667,76.6666666666667,83.4950983333333,87.8333333333333,0,0,,,,,,,-0.9350162426854147,-0.3546048870425359,0
2016-09-11,201637,2016,37,11,11.0,,0.73912215,1,1.1591886,12.2857142857143,14.547619,16.7142857142857,73.0,80.3412692857143,86.8571428571429,0,0,,,,,,,-0.970941817426052,-0.23931566428755774,0
2016-09-18,201638,2016,38,8,8.0,,0.53754336,1,0.99485105,13.0,14.3261905714286,15.7142857142857,78.0,83.3142857142857,88.8571428571429,0,0,,,,,,,-0.992708874098054,-0.12053668025532357,0
2016-09-25,201639,2016,39,9,9.0,,0.60473627,1,1.0507138,10.6,11.1,11.6,89.0,90.2,91.4,0,0,,,,,,,-1.0,-1.8369701987210297e-16,0
2016-10-02,201640,2016,40,10,10.0,,0.67192924,1,1.1258132,13.5,17.84375,21.0,67.5,79.1875,91.0,0,0,,,,,,,-0.992708874098054,0.1205366802553232,0
2016-10-09,201641,2016,41,9,9.0,,0.60473627,1,0.9945679,14.0,16.2493197142857,18.5714285714286,78.0,86.0061228571429,93.1428571428571,0,0,,,,,,,-0.9709418174260521,0.23931566428755738,0
2016-10-16,201642,2016,42,9,9.0,,0.60473627,1,0.9664767,17.1428571428571,18.3492067142857,19.5714285714286,84.5714285714286,88.9920628571429,93.1428571428571,1,0,,,,,,,-0.9350162426854148,0.35460488704253557,0
2016-10-23,201643,2016,43,18,18.0,,1.2094725,1,1.859002,16.2857142857143,17.3857142857143,18.2857142857143,81.4285714285714,85.0,90.5714285714286,0,0,,,,,,,-0.8854560256532101,0.464723172043768,0
2016-10-30,201644,2016,44,11,11.0,,0.73912215,1,0.9735828,13.1428571428571,16.0375941428571,18.4285714285714,73.0,81.6842105714286,92.0,0,0,,,,,,,-0.822983865893657,0.5680647467311548,0
2016-11-06,201645,2016,45,10,10.0,,0.67192924,1,0.7638405,15.8571428571429,18.8818368571429,20.8571428571429,72.7142857142857,80.1685092857143,89.5714285714286,0,0,,,,,,,-0.7485107481711011,0.6631226582407953,0
2016-11-13,201646,2016,46,7,7.0,,0.47035044,1,0.58001566,14.0,16.6862745,19.1666666666667,73.5,83.4901966666667,92.0,0,0,,,,,,,-0.6631226582407956,0.7485107481711007,0
2016-11-20,201647,2016,47,15,15.0,,1.0078938,1,1.4752593,15.1666666666667,17.4166666666667,19.3333333333333,74.8333333333333,82.1666666666667,90.1666666666667,0,0,,,,,,,-0.5680647467311559,0.8229838658936564,0
2016-11-27,201648,2016,48,9,9.0,,0.60473627,1,0.89975935,17.2857142857143,21.5827904285714,24.4285714285714,65.4285714285714,75.731078,89.8571428571429,1,0,,,,,,,-0.4647231720437684,0.88545602565321,0
2016-12-04,201649,2016,49,24,24.0,,1.6126301,1,2.0438523,18.0,20.4511277142857,22.2857142857143,70.0,78.5676692857143,88.0,1,1,,,,,,,-0.35460488704253595,0.9350162426854147,0
2016-12-11,201650,2016,50,21,21.0,,1.4110514,4,1.439845,19.0,20.868421,22.0,71.6666666666667,77.0175438333333,84.8333333333333,1,0,,,,,,,-0.2393156642875578,0.970941817426052,0
2016-12-18,201651,2016,51,31,31.0,,2.0829806,4,1.6020921,22.0,25.2076022,27.8,64.8,76.5362566,90.6,1,1,,,,,,,-0.12053668025532363,0.992708874098054,0
2016-12-25,201652,2016,52,41,41.0,,2.7549098,4,1.6766752,21.8571428571429,23.322704,25.1428571428571,77.5714285714286,86.6853742857143,93.1428571428571,1,1,,,,,,,6.432490598706546e-16,1.0,0
2017-01-01,201701,2017,1,35,35.0,,2.3517523,4,1.1439117,23.4285714285714,24.7478991428571,26.0,75.7142857142857,81.0840328571429,87.2857142857143,1,0,,,,,,,0.12053668025532305,0.992708874098054,0
2017-01-08,201702,2017,2,44,44.0,,2.9564886,4,1.2241365,23.2857142857143,24.7252747142857,25.8571428571429,77.8571428571429,81.3461542857143,84.5714285714286,1,0,,,,,,,0.23931566428755774,0.970941817426052,0
2017-01-15,201703,2017,3,30,30.0,,2.0157876,4,0.79113436,20.7142857142857,23.1941618571429,25.0,73.2857142857143,80.4422077142857,89.8571428571429,1,0,,,,,,,0.3546048870425356,0.9350162426854148,0
2017-01-22,201704,2017,4,27,27.0,,1.8142089,4,0.7278967,20.4285714285714,22.9717887142857,24.5714285714286,71.2857142857143,78.4387757142857,88.4285714285714,1,0,,,,,,,0.4647231720437685,0.8854560256532099,0
2017-01-29,201705,2017,5,23,23.0,,1.5454372,4,0.7084432,22.0,23.387218,24.7142857142857,80.0,84.0413534285714,88.4285714285714,1,0,,,,,,,0.5680647467311558,0.8229838658936564,0
2017-02-05,201706,2017,6,16,16.0,,1.0750867,4,0.5926805,21.0,22.835294,24.4,72.0,78.205882,85.2,1,0,,,,,,,0.6631226582407952,0.7485107481711011,0
2017-02-12,201707,2017,7,25,25.0,,1.679823,2,1.0989174,22.5714285714286,23.9579832857143,25.2857142857143,82.8571428571429,87.588235,92.5714285714286,1,0,,,,,,,0.7485107481711011,0.6631226582407953,0
2017-02-19,201708,2017,8,7,7.0,,0.47035044,2,0.35048613,23.1428571428571,24.1165414285714,25.2857142857143,81.0,86.387218,91.0,1,0,,,,,,,0.8229838658936564,0.5680647467311558,0
2017-02-26,201709,2017,9,28,28.0,,1.8814018,2,1.5204035,22.7142857142857,24.1008404285714,25.7142857142857,81.1428571428571,86.5378157142857,91.8571428571429,1,0,,,,,,,0.8854560256532098,0.4647231720437686,0
2017-03-05,201710,2017,10,25,25.0,,1.679823,4,1.3938242,21.4285714285714,22.2689075714286,22.8571428571429,85.5714285714286,88.4201685714286,91.0,1,0,,,,,,,0.9350162426854148,0.35460488704253557,0
2017-03-12,201711,2017,11,15,15.0,,1.0078938,4,0.7093167,17.0,18.2030075714286,19.5714285714286,82.7142857142857,87.6804514285714,92.2857142857143,0,0,,,,,,,0.970941817426052,0.23931566428755804,0
2017-03-19,201712,2017,12,12,12.0,,0.80631506,1,0.557696,17.8333333333333,19.314815,20.5,85.8333333333333,91.37963,97.0,1,0,,,,,,,0.992708874098054,0.120536680255323,0
2017-03-26,201713,2017,13,10,10.0,,0.67192924,1,0.58743703,17.3333333333333,18.96875,20.3333333333333,83.3333333333333,88.8020833333333,95.0,1,0,,,,,,,1.0,-1.6081226496766366e-16,0
2017-04-02,201714,2017,14,5,5.0,,0.33596462,2,0.397413,18.8571428571429,20.5294118571429,21.7142857142857,81.1428571428571,86.8025207142857,93.2857142857143,1,0,,,,,,,0.992708874098054,-0.12053668025532288,0
2017-04-09,201715,2017,15,6,6.0,,0.40315753,2,0.6416227,17.4285714285714,18.8674812857143,20.4285714285714,78.4285714285714,86.69032,93.2857142857143,1,0,,,,,,,0.9709418174260521,-0.2393156642875575,0
2017-04-16,201716,2017,16,8,8.0,,0.53754336,1,1.1402626,16.8571428571429,17.9682541428571,19.2857142857143,87.4285714285714,93.0158735714286,96.5714285714286,0,0,,,,,,,0.9350162426854148,-0.35460488704253545,0
2017-04-23,201717,2017,17,7,7.0,,0.47035044,1,1.0748814,13.2857142857143,14.4603174285714,15.7142857142857,79.2857142857143,84.2777771428571,88.0,0,0,,,,,,,0.8854560256532099,-0.4647231720437685,0
2017-04-30,201718,2017,18,9,9.0,,0.60473627,1,1.2606846,14.5714285714286,15.4495797142857,16.4285714285714,89.1428571428571,92.4579828571429,94.8571428571429,0,0,,,,,,,0.8229838658936565,-0.5680647467311557,0
2017-05-07,201719,2017,19,6,6.0,,0.40315753,1,0.7918173,16.6666666666667,17.314815,17.6666666666667,89.3333333333333,92.194444,94.1666666666667,0,0,,,,,,,0.7485107481711013,-0.6631226582407951,0
2017-05-14,201720,2017,20,4,4.0,,0.26877168,1,0.5397188,15.1428571428571,15.9705881428571,16.7142857142857,86.0,89.7815128571429,93.1428571428571,0,0,,,,,,,0.6631226582407952,-0.7485107481711012,0
2017-05-21,201721,2017,21,4,4.0,,0.26877168,1,0.64835715,16.1428571428571,16.2142857142857,16.2857142857143,94.8571428571429,94.8571428571429,94.8571428571429,0,0,,,,,,,0.5680647467311558,-0.8229838658936564,0
2017-05-28,201722,2017,22,12,12.0,,0.80631506,1,2.3159811,15.0,15.2857142857143,15.5714285714286,95.7142857142857,96.1428571428571,96.5714285714286,0,1,,,,,,,0.46472317204376906,-0.8854560256532096,0
2017-06-04,201723,2017,23,3,3.0,,0.20157877,1,0.5004959,15.0,15.2857142857143,15.5714285714286,89.0,91.5,94.0,0,0,,,,,,,0.35460488704253584,-0.9350162426854147,0
2017-06-11,201724,2017,24,1,1.0,,0.06719292,1,0.14751735,11.2857142857143,12.7563024285714,14.2857142857143,87.4285714285714,93.5798314285714,98.1428571428571,0,0,,,,,,,0.23931566428755768,-0.970941817426052,0
2017-06-18,201725,2017,25,2,2.0,,0.13438584,1,0.42690018,8.71428571428571,9.28571428571429,9.85714285714286,93.5714285714286,94.4285714285714,95.2857142857143,0,0,,,,,,,0.12053668025532308,-0.992708874098054,0
2017-06-25,201726,2017,26,4,4.0,,0.26877168,1,1.6058304,13.0,13.6190475714286,14.2857142857143,89.8571428571429,92.0714285714286,94.2857142857143,0,0,,,,,,,-3.216245299353273e-16,-1.0,0
2017-07-02,201727,2017,27,5,5.0,,0.33596462,1,2.0053024,9.28571428571429,9.64285714285714,10.0,91.8571428571429,93.2142857142857,94.5714285714286,0,0,,,,,,,-0.12053668025532283,-0.992708874098054,0
2017-07-09,201728,2017,28,4,4.0,,0.26877168,1,1.1190606,14.2857142857143,14.8571428571429,15.7142857142857,89.7142857142857,93.4285714285714,95.7142857142857,0,0,,,,,,,-0.23931566428755743,-0.9709418174260521,0
2017-07-16,201729,2017,29,3,3.0,,0.20157877,1,0.7133883,6.42857142857143,7.19047628571429,7.85714285714286,80.7142857142857,82.9761902857143,85.5714285714286,0,0,,,,,,,-0.3546048870425356,-0.9350162426854148,0
2017-07-23,201730,2017,30,1,1.0,,0.06719292,1,0.26243332,11.7142857142857,12.5,13.2857142857143,95.4285714285714,95.9285714285714,96.4285714285714,0,0,,,,,,,-0.46472317204376806,-0.8854560256532101,0
2017-07-30,201731,2017,31,1,1.0,,0.06719292,1,0.36381856,12.4285714285714,13.1428571428571,13.8571428571429,94.0,94.4285714285714,94.8571428571429,0,0,,,,,,,-0.5680647467311556,-0.8229838658936565,0
2017-08-06,201732,2017,32,2,2.0,,0.13438584,1,1.1672231,11.7142857142857,12.4285714285714,13.1428571428571,90.4285714285714,92.1428571428571,93.8571428571429,0,0,,,,,,,-0.663122658240795,-0.7485107481711013,0
2017-08-13,201733,2017,33,2,2.0,,0.13438584,1,1.4152161,12.1428571428571,12.3571428571429,12.5714285714286,95.5714285714286,95.5714285714286,95.5714285714286,0,0,,,,,,,-0.7485107481711011,-0.6631226582407952,0
2017-08-20,201734,2017,34,6,6.0,,0.40315753,1,3.132224,11.1428571428571,12.4285714285714,13.7142857142857,89.1428571428571,91.0,92.8571428571429,0,0,,,,,,,-0.8229838658936564,-0.5680647467311559,0
2017-08-27,201735,2017,35,5,5.0,,0.33596462,1,1.6326874,15.4285714285714,16.0238094285714,16.5714285714286,87.0,90.0714285714286,93.1428571428571,0,0,,,,,,,-0.8854560256532096,-0.4647231720437691,0
2017-09-03,201736,2017,36,2,2.0,,0.13438584,1,0.4642544,16.6,17.9235294,19.4,81.2,86.5176468,90.2,0,0,,,,,,,-0.9350162426854147,-0.3546048870425359,0
2017-09-10,201737,2017,37,4,4.0,,0.26877168,1,0.93821347,16.675,,,,,,0,0,,,,,,,-0.970941817426052,-0.23931566428755774,0
2017-09-17,201738,2017,38,7,7.0,,0.47035044,1,1.8987497,16.75,,,,,,0,0,,,,,,,-0.992708874098054,-0.12053668025532357,0
2017-09-24,201739,2017,39,3,3.0,,0.20157877,1,0.70883524,16.825,,,,,,0,0,,,,,,,-1.0,-1.8369701987210297e-16,0
2017-10-01,201740,2017,40,5,5.0,,0.33596462,1,1.0230613,16.9,,,,,,0,0,,,,,,,-0.992708874098054,0.1205366802553232,0
2017-10-08,201741,2017,41,7,7.0,,0.47035044,1,1.4881212,16.975,,,,,,0,0,,,,,,,-0.9709418174260521,0.23931566428755738,0
2017-10-15,201742,2017,42,5,5.0,,0.33596462,1,0.98419136,17.05,,,,,,1,0,,,,,,,-0.9350162426854148,0.35460488704253557,0
2017-10-22,201743,2017,43,5,5.0,,0.33596462,1,0.8809343,17.125,,,,,,1,0,,,,,,,-0.8854560256532101,0.464723172043768,0
2017-10-29,201744,2017,44,4,4.0,,0.26877168,2,0.7409442,17.2,,,,,,1,0,,,,,,,-0.822983865893657,0.5680647467311548,0
2017-11-05,201745,2017,45,7,7.0,,0.47035044,2,1.4138864,17.275,,,,,,1,0,,,,,,,-0.7485107481711011,0.6631226582407953,0
2017-11-12,201746,2017,46,8,8.0,,0.53754336,2,1.5287607,17.35,,,,,,1,0,,,,,,,-0.6631226582407956,0.7485107481711007,0
2017-11-19,201747,2017,47,7,7.0,,0.47035044,2,1.0993775,17.425,,,,,,1,0,,,,,,,-0.5680647467311559,0.8229838658936564,0
2017-11-26,201748,2017,48,9,9.0,,0.60473627,2,1.2322268,17.5,23.631579,29.0,53.2452885,72.241335,96.964885,1,0,,,,,,,-0.4647231720437684,0.88545602565321,0
2017-12-03,201749,2017,49,4,4.0,,0.26877168,2,0.5320279,19.7142857142857,21.0098577142857,22.5714285714286,83.15581,90.528296,97.4365414285714,1,0,,,,,,,-0.35460488704253595,0.9350162426854147,0
2017-12-10,201750,2017,50,14,14.0,,0.9407009,2,1.8737806,17.8571428571429,20.0285714285714,22.1428571428571,76.265761,85.6799784285714,94.7372714285714,1,0,,,,,,,-0.2393156642875578,0.970941817426052,0
2017-12-17,201751,2017,51,9,9.0,,0.60473627,2,1.1164385,20.5714285714286,22.505263,24.5714285714286,82.3067302857143,88.4590428571429,94.9254942857143,1,0,,,,,,,-0.12053668025532363,0.992708874098054,0
2017-12-24,201752,2017,52,12,12.0,,0.80631506,2,1.2125223,19.2857142857143,20.4857142857143,21.8571428571429,86.1746794285714,92.1541725714286,96.5689442857143,1,0,,,,,,,6.432490598706546e-16,1.0,0
2017-12-31,201801,2018,1,15,15.0,,1.0078938,2,1.3700653,20.0,21.8928571428571,23.5714285714286,79.4340614285714,86.048886,95.7567448571429,1,0,,,,,,,0.12053668025532305,0.992708874098054,0
2018-01-07,201802,2018,2,9,9.0,,0.60473627,2,0.75915164,18.8571428571429,20.8642857142857,22.4285714285714,78.0445008571429,86.8375707142857,96.5237014285714,1,0,,,,,,,0.23931566428755774,0.970941817426052,0
2018-01-14,201803,2018,3,17,17.0,,1.1422796,2,1.3565403,21.0,23.7397244285714,25.7142857142857,77.3177472857143,85.9247557142857,95.7831514285714,1,0,,,,,,,0.3546048870425356,0.9350162426854148,0
2018-01-21,201804,2018,4,8,8.0,,0.53754336,2,0.6423057,19.7142857142857,21.2071428571429,22.5714285714286,84.25105,89.5715451428571,95.7776528571429,1,0,,,,,,,0.4647231720437685,0.8854560256532099,0
2018-01-28,201805,2018,5,10,10.0,,0.67192924,2,0.8130278,19.5714285714286,21.0285714285714,22.4285714285714,81.1592892857143,89.1598792857143,96.5630442857143,1,0,,,,,,,0.5680647467311558,0.8229838658936564,0
2018-02-04,201806,2018,6,8,8.0,,0.53754336,2,0.74691725,18.5714285714286,21.6676691428571,24.4285714285714,76.1157165714286,86.1068087142857,96.5437985714286,1,0,,,,,,,0.6631226582407952,0.7485107481711011,0
2018-02-11,201807,2018,7,5,5.0,,0.33596462,1,0.5500146,17.0,19.15,21.1428571428571,79.4566971428571,87.8487421428571,94.7490077142857,0,0,,,,,,,0.7485107481711011,0.6631226582407953,0
2018-02-18,201808,2018,8,13,13.0,,0.873508,1,1.6186311,19.4285714285714,21.2839598571429,23.4285714285714,80.8649921428571,90.2570727142857,97.4239685714286,1,0,,,,,,,0.8229838658936564,0.5680647467311558,0
2018-02-25,201809,2018,9,11,11.0,,0.73912215,1,1.3337132,20.2857142857143,24.3834587142857,28.4285714285714,64.6458838571428,82.5532498571429,98.3097628571429,1,0,,,,,,,0.8854560256532098,0.4647231720437686,0
2018-03-04,201810,2018,10,9,9.0,,0.60473627,2,0.8981102,18.0,20.0285714285714,21.8571428571429,83.2338028571429,90.8020564285714,97.3656642857143,1,0,,,,,,,0.9350162426854148,0.35460488704253557,0
2018-03-11,201811,2018,11,8,8.0,,0.53754336,2,0.7655203,17.2857142857143,19.7761905714286,22.0,72.9092804285714,85.0301608571429,95.7329871428571,1,0,,,,,,,0.970941817426052,0.23931566428755804,0
2018-03-18,201812,2018,12,4,4.0,,0.26877168,2,0.43816334,17.5714285714286,19.7333332857143,21.2857142857143,81.0372337142857,89.2389314285714,97.4236891428571,1,0,,,,,,,0.992708874098054,0.120536680255323,0
2018-03-25,201813,2018,13,6,6.0,,0.40315753,2,0.8204231,20.1428571428571,20.8333334285714,21.4285714285714,90.09249,94.4125368571429,98.30002,1,0,,,,,,,1.0,-1.6081226496766366e-16,0
2018-04-01,201814,2018,14,4,4.0,,0.26877168,2,0.69738173,19.0,19.6190474285714,20.1428571428571,94.8029862857143,98.097905,100.0,1,0,,,,,,,0.992708874098054,-0.12053668025532288,0
2018-04-08,201815,2018,15,1,1.0,,0.06719292,2,0.20590043,18.5714285714286,20.7142854285714,22.4285714285714,87.8738628571429,92.8608921428571,99.1132242857143,1,0,,,,,,,0.9709418174260521,-0.2393156642875575,0
