h,data_alvo,real,pred,variante
4,2020-04-26,0.0,2.082450214497107,B_confirmados_+_transmissao
4,2020-05-03,0.0,12.305700807900397,B_confirmados_+_transmissao
4,2020-05-10,0.0,0.8687820133349328,B_confirmados_+_transmissao
4,2020-05-17,1.0,1.051152930334891,B_confirmados_+_transmissao
4,2020-05-24,0.0,0.4225150692526531,B_confirmados_+_transmissao
4,2020-05-31,0.0,0.36483273544308636,B_confirmados_+_transmissao
4,2020-06-07,0.0,0.42959146044715735,B_confirmados_+_transmissao
4,2020-06-14,0.0,1.0746194547442147,B_confirmados_+_transmissao
4,2020-06-21,0.0,0.4165972706441051,B_confirmados_+_transmissao
4,2020-06-28,0.0,0.0,B_confirmados_+_transmissao
4,2020-07-05,0.0,0.0,B_confirmados_+_transmissao
4,2020-07-12,0.0,0.0,B_confirmados_+_transmissao
4,2020-07-19,0.0,0.5011682716066236,B_confirmados_+_transmissao
4,2020-07-26,0.0,0.0,B_confirmados_+_transmissao
4,2020-08-02,0.0,0.0,B_confirmados_+_transmissao
4,2020-08-09,0.0,0.0,B_confirmados_+_transmissao
4,2020-08-16,0.0,0.07443778767766222,B_confirmados_+_transmissao
4,2020-08-23,0.0,0.0,B_confirmados_+_transmissao
4,2020-08-30,0.0,0.0377281372287727,B_confirmados_+_transmissao
4,2020-09-06,0.0,0.0,B_confirmados_+_transmissao
4,2020-09-13,0.0,1.5947811077424254,B_confirmados_+_transmissao
4,2020-09-20,0.0,0.5885160494907319,B_confirmados_+_transmissao
4,2020-09-27,0.0,0.29641120445552704,B_confirmados_+_transmissao
4,2020-10-04,0.0,0.8886642188145653,B_confirmados_+_transmissao
4,2020-10-11,0.0,0.0,B_confirmados_+_transmissao
4,2020-10-18,0.0,0.5072221835137232,B_confirmados_+_transmissao
4,2020-10-25,0.0,0.08619235295581804,B_confirmados_+_transmissao
4,2020-11-01,0.0,0.0,B_confirmados_+_transmissao
4,2020-11-08,0.0,0.0,B_confirmados_+_transmissao
4,2020-11-15,0.0,0.026099261025657624,B_confirmados_+_transmissao
4,2020-11-22,0.0,0.18179100424104605,B_confirmados_+_transmissao
4,2020-11-29,0.0,0.0,B_confirmados_+_transmissao
4,2020-12-06,0.0,0.518460511501173,B_confirmados_+_transmissao
4,2020-12-13,0.0,0.4988054239665743,B_confirmados_+_transmissao
4,2020-12-20,0.0,3.007485783545027,B_confirmados_+_transmissao
4,2020-12-27,0.0,0.7964382373379948,B_confirmados_+_transmissao
4,2021-01-03,0.0,0.40969242117733484,B_confirmados_+_transmissao
4,2021-01-10,0.0,1.4775034414816377,B_confirmados_+_transmissao
4,2021-01-17,0.0,2.277908068880303,B_confirmados_+_transmissao
4,2021-01-24,0.0,2.609343258632197,B_confirmados_+_transmissao
4,2021-01-31,0.0,1.67495023315623,B_confirmados_+_transmissao
4,2021-02-07,0.0,1.9324743096124337,B_confirmados_+_transmissao
4,2021-02-14,0.0,0.15594108173424978,B_confirmados_+_transmissao
4,2021-02-21,2.0,2.3799092024323216,B_confirmados_+_transmissao
4,2021-02-28,0.0,8.205141340411608,B_confirmados_+_transmissao
4,2021-03-07,1.0,3.3067394209090004,B_confirmados_+_transmissao
4,2021-03-14,0.0,3.68569539829323,B_confirmados_+_transmissao
4,2021-03-21,1.0,9.073227920896413,B_confirmados_+_transmissao
4,2021-03-28,1.0,0.6163147776245868,B_confirmados_+_transmissao
4,2021-04-04,9.0,0.7490899199414631,B_confirmados_+_transmissao
4,2021-04-11,12.0,2.9933549298411775,B_confirmados_+_transmissao
4,2021-04-18,12.0,7.952924319990504,B_confirmados_+_transmissao
4,2021-04-25,8.0,8.444765978918154,B_confirmados_+_transmissao
4,2021-05-02,7.0,46.02871587528061,B_confirmados_+_transmissao
4,2021-05-09,9.0,45.69280693831661,B_confirmados_+_transmissao
4,2021-05-16,5.0,26.924803089973768,B_confirmados_+_transmissao
4,2021-05-23,0.0,12.04952597403067,B_confirmados_+_transmissao
4,2021-05-30,1.0,4.719347134427341,B_confirmados_+_transmissao
4,2021-06-06,1.0,8.963126819508187,B_confirmados_+_transmissao
4,2021-06-13,0.0,3.781674490567152,B_confirmados_+_transmissao
4,2021-06-20,0.0,0.6565264874026707,B_confirmados_+_transmissao
4,2021-06-27,0.0,1.1331189780536703,B_confirmados_+_transmissao
4,2021-07-04,1.0,0.6284704035636678,B_confirmados_+_transmissao
4,2021-07-11,0.0,0.03340654555916421,B_confirmados_+_transmissao
4,2021-07-18,1.0,0.08634008912029376,B_confirmados_+_transmissao
4,2021-07-25,0.0,0.09456163981259995,B_confirmados_+_transmissao
4,2021-08-01,0.0,0.701152442188802,B_confirmados_+_transmissao
4,2021-08-08,0.0,0.6003943489895845,B_confirmados_+_transmissao
4,2021-08-15,0.0,0.33554317311992304,B_confirmados_+_transmissao
4,2021-08-22,0.0,0.7961783238053953,B_confirmados_+_transmissao
4,2021-08-29,0.0,0.0,B_confirmados_+_transmissao
4,2021-09-05,0.0,0.6032278043594752,B_confirmados_+_transmissao
4,2021-09-12,0.0,0.052780873367847474,B_confirmados_+_transmissao
4,2021-09-19,0.0,0.06781047529426518,B_confirmados_+_transmissao
4,2021-09-26,0.0,0.2986977914526704,B_confirmados_+_transmissao
4,2021-10-03,0.0,0.11895889071982019,B_confirmados_+_transmissao
4,2021-10-10,0.0,0.0,B_confirmados_+_transmissao
4,2021-10-17,0.0,0.0,B_confirmados_+_transmissao
4,2021-10-24,0.0,0.0012072117316920016,B_confirmados_+_transmissao
4,2021-10-31,0.0,0.0,B_confirmados_+_transmissao
4,2021-11-07,0.0,0.0,B_confirmados_+_transmissao
4,2021-11-14,0.0,0.0,B_confirmados_+_transmissao
4,2021-11-21,0.0,0.07455807520007678,B_confirmados_+_transmissao
4,2021-11-28,0.0,0.004252070505542798,B_confirmados_+_transmissao
4,2021-12-05,1.0,0.14723693101208238,B_confirmados_+_transmissao
4,2021-12-12,0.0,0.4085212618095421,B_confirmados_+_transmissao
4,2021-12-19,0.0,1.0865050224389567,B_confirmados_+_transmissao
4,2021-12-26,0.0,0.7492756070967483,B_confirmados_+_transmissao
4,2022-01-02,1.0,0.4855425380300053,B_confirmados_+_transmissao
4,2022-01-09,0.0,1.5053077483709019,B_confirmados_+_transmissao
4,2022-01-16,2.0,1.3122571781556216,B_confirmados_+_transmissao
4,2022-01-23,0.0,1.5719835295692453,B_confirmados_+_transmissao
4,2022-01-30,1.0,1.2061585560343329,B_confirmados_+_transmissao
4,2022-02-06,2.0,0.04637463886815578,B_confirmados_+_transmissao
4,2022-02-13,9.0,3.8680358005058135,B_confirmados_+_transmissao
4,2022-02-20,20.0,3.976724975858204,B_confirmados_+_transmissao
4,2022-02-27,51.0,3.5040544505406603,B_confirmados_+_transmissao
4,2022-03-06,203.0,11.385872491047774,B_confirmados_+_transmissao
4,2022-03-13,269.0,55.41645434534696,B_confirmados_+_transmissao
4,2022-03-20,463.0,188.0162312259706,B_confirmados_+_transmissao
4,2022-03-27,482.0,134.54779325992774,B_confirmados_+_transmissao
4,2022-04-03,524.0,168.89031029838097,B_confirmados_+_transmissao
4,2022-04-10,753.0,491.0362934838358,B_confirmados_+_transmissao
4,2022-04-17,879.0,551.7815450747278,B_confirmados_+_transmissao
4,2022-04-24,569.0,640.0198391391975,B_confirmados_+_transmissao
4,2022-05-01,344.0,585.6956305878891,B_confirmados_+_transmissao
4,2022-05-08,223.0,662.58633928423,B_confirmados_+_transmissao
4,2022-05-15,313.0,659.217169580559,B_confirmados_+_transmissao
4,2022-05-22,122.0,143.56680631624937,B_confirmados_+_transmissao
4,2022-05-29,92.0,33.20400998324928,B_confirmados_+_transmissao
4,2022-06-05,61.0,107.13825179839031,B_confirmados_+_transmissao
4,2022-06-12,17.0,86.32046907378422,B_confirmados_+_transmissao
4,2022-06-19,26.0,40.7479684262548,B_confirmados_+_transmissao
4,2022-06-26,19.0,10.018362515147649,B_confirmados_+_transmissao
4,2022-07-03,14.0,5.790238352440145,B_confirmados_+_transmissao
4,2022-07-10,24.0,13.275322311837797,B_confirmados_+_transmissao
4,2022-07-17,13.0,16.965278426675898,B_confirmados_+_transmissao
4,2022-07-24,11.0,19.041752445629047,B_confirmados_+_transmissao
4,2022-07-31,11.0,0.0,B_confirmados_+_transmissao
4,2022-08-07,3.0,3.9900873853981715,B_confirmados_+_transmissao
4,2022-08-14,3.0,19.494427627834586,B_confirmados_+_transmissao
4,2022-08-21,3.0,1.6638061692697173,B_confirmados_+_transmissao
4,2022-08-28,1.0,7.290975169658901,B_confirmados_+_transmissao
4,2022-09-04,2.0,0.7328610833871296,B_confirmados_+_transmissao
4,2022-09-11,0.0,1.5238667144766909,B_confirmados_+_transmissao
4,2022-10-23,0.0,0.5636057999178854,B_confirmados_+_transmissao
4,2022-10-30,0.0,0.4429691694247866,B_confirmados_+_transmissao
4,2022-11-06,6.0,0.18969717594936575,B_confirmados_+_transmissao
4,2022-11-13,11.0,0.41287731207075545,B_confirmados_+_transmissao
4,2022-11-20,7.0,0.28016531254681115,B_confirmados_+_transmissao
4,2022-11-27,9.0,1.494681125606457,B_confirmados_+_transmissao
4,2022-12-04,10.0,16.977483297912556,B_confirmados_+_transmissao
4,2022-12-11,4.0,28.741875666008525,B_confirmados_+_transmissao
4,2022-12-18,0.0,8.20350332327507,B_confirmados_+_transmissao
4,2022-12-25,1.0,6.556444984530473,B_confirmados_+_transmissao
4,2023-01-01,0.0,1.4308593047890061,B_confirmados_+_transmissao
4,2023-01-08,3.0,2.0785744154875085,B_confirmados_+_transmissao
4,2023-01-15,2.0,2.7405818547110785,B_confirmados_+_transmissao
4,2023-01-22,0.0,2.6203451353899334,B_confirmados_+_transmissao
4,2023-01-29,2.0,401.25769656067354,B_confirmados_+_transmissao
4,2023-02-05,0.0,0.8256005715895448,B_confirmados_+_transmissao
4,2023-02-12,10.0,1.387275699947966,B_confirmados_+_transmissao
4,2023-02-19,7.0,13.238238594750477,B_confirmados_+_transmissao
4,2023-02-26,27.0,13.679233202394945,B_confirmados_+_transmissao
4,2023-03-05,37.0,102.95502660294237,B_confirmados_+_transmissao
4,2023-03-12,93.0,349.27521989530766,B_confirmados_+_transmissao
4,2023-03-19,199.0,346.0243973611477,B_confirmados_+_transmissao
4,2023-03-26,250.0,581.703801596383,B_confirmados_+_transmissao
4,2023-04-02,360.0,340.98152982483384,B_confirmados_+_transmissao
4,2023-04-09,541.0,485.89128569268644,B_confirmados_+_transmissao
4,2023-04-16,589.0,672.9448802017633,B_confirmados_+_transmissao
4,2023-04-23,581.0,615.7613497807357,B_confirmados_+_transmissao
4,2023-04-30,760.0,548.085042361591,B_confirmados_+_transmissao
4,2023-05-07,762.0,617.3958168790693,B_confirmados_+_transmissao
4,2023-05-14,540.0,591.9560096448179,B_confirmados_+_transmissao
4,2023-05-21,473.0,124.40849719518404,B_confirmados_+_transmissao
4,2023-05-28,450.0,301.3951818828245,B_confirmados_+_transmissao
4,2023-06-04,225.0,90.57420500580925,B_confirmados_+_transmissao
4,2023-06-11,219.0,200.84814206485754,B_confirmados_+_transmissao
4,2023-06-18,66.0,238.8018374402326,B_confirmados_+_transmissao
4,2023-06-25,76.0,204.98691292557643,B_confirmados_+_transmissao
4,2023-07-02,74.0,102.9253380874284,B_confirmados_+_transmissao
4,2023-07-09,52.0,72.4801314747512,B_confirmados_+_transmissao
4,2023-07-16,32.0,37.51463807606724,B_confirmados_+_transmissao
4,2023-07-23,25.0,31.40334089704911,B_confirmados_+_transmissao
4,2023-07-30,15.0,35.88225959714031,B_confirmados_+_transmissao
4,2023-08-06,18.0,18.505317892934837,B_confirmados_+_transmissao
4,2023-08-13,13.0,30.478838968277415,B_confirmados_+_transmissao
4,2023-08-20,9.0,8.812274377274553,B_confirmados_+_transmissao
4,2023-08-27,9.0,9.337458856961678,B_confirmados_+_transmissao
4,2023-09-03,1.0,4.936874497087119,B_confirmados_+_transmissao
4,2023-09-10,9.0,6.6923747484258636,B_confirmados_+_transmissao
4,2023-09-17,3.0,5.891946221828217,B_confirmados_+_transmissao
4,2023-09-24,0.0,3.6640622631323323,B_confirmados_+_transmissao
4,2023-10-01,5.0,2.5139121038450254,B_confirmados_+_transmissao
4,2023-10-08,5.0,3.0485479515611154,B_confirmados_+_transmissao
4,2023-10-15,4.0,4.796092832918728,B_confirmados_+_transmissao
4,2023-10-22,3.0,3.667971618663087,B_confirmados_+_transmissao
4,2023-10-29,7.0,3.217742874865834,B_confirmados_+_transmissao
4,2023-11-05,6.0,5.515724828704456,B_confirmados_+_transmissao
4,2023-11-12,0.0,5.8655259740052905,B_confirmados_+_transmissao
4,2023-11-19,3.0,4.99054539535471,B_confirmados_+_transmissao
4,2023-11-26,3.0,3.0100953838108153,B_confirmados_+_transmissao
4,2023-12-03,7.0,3.3585569554108807,B_confirmados_+_transmissao
4,2023-12-10,3.0,4.6350697605467,B_confirmados_+_transmissao
4,2023-12-17,3.0,2.3533111504920976,B_confirmados_+_transmissao
4,2023-12-24,10.0,2.252092331421014,B_confirmados_+_transmissao
4,2023-12-31,9.0,1.3724739207127261,B_confirmados_+_transmissao
4,2024-01-07,11.0,6.020501809152971,B_confirmados_+_transmissao
4,2024-01-14,12.0,5.247744833791461,B_confirmados_+_transmissao
4,2024-01-21,30.0,185.76311674216814,B_confirmados_+_transmissao
4,2024-01-28,39.0,222.70579574522344,B_confirmados_+_transmissao
4,2024-02-04,80.0,208.17672904941077,B_confirmados_+_transmissao
4,2024-02-11,156.0,19.388293664721502,B_confirmados_+_transmissao
4,2024-02-18,249.0,81.49633890299378,B_confirmados_+_transmissao
4,2024-02-25,558.0,305.132918150647,B_confirmados_+_transmissao
4,2024-03-03,1311.0,673.8122360917882,B_confirmados_+_transmissao
4,2024-03-10,1227.0,684.3463978284784,B_confirmados_+_transmissao
4,2024-03-17,995.0,908.7644730366859,B_confirmados_+_transmissao
4,2024-03-24,1109.0,993.0274272743654,B_confirmados_+_transmissao
4,2024-03-31,1601.0,939.9117539260175,B_confirmados_+_transmissao
4,2024-04-07,1849.0,918.1237464805049,B_confirmados_+_transmissao
4,2024-04-14,1783.0,771.3254127527567,B_confirmados_+_transmissao
4,2024-04-21,1855.0,1101.1686517406267,B_confirmados_+_transmissao
4,2024-04-28,1347.0,1455.0769281933187,B_confirmados_+_transmissao
4,2024-05-05,911.0,1313.196053587964,B_confirmados_+_transmissao
4,2024-05-12,1510.0,1306.5188679146527,B_confirmados_+_transmissao
4,2024-05-19,646.0,1609.090155668353,B_confirmados_+_transmissao
4,2024-07-14,10.0,16.18570213812872,B_confirmados_+_transmissao
4,2024-07-21,13.0,13.645495662674605,B_confirmados_+_transmissao
4,2024-07-28,22.0,18.194614208640466,B_confirmados_+_transmissao
4,2024-08-04,13.0,25.271658227686576,B_confirmados_+_transmissao
4,2024-08-11,16.0,12.812389300146366,B_confirmados_+_transmissao
4,2024-08-18,13.0,6.322455647673174,B_confirmados_+_transmissao
4,2024-08-25,14.0,10.299644046057875,B_confirmados_+_transmissao
4,2024-09-01,9.0,9.892070492131058,B_confirmados_+_transmissao
4,2024-09-08,7.0,6.84853595121427,B_confirmados_+_transmissao
4,2024-09-15,10.0,5.9524070680213015,B_confirmados_+_transmissao
4,2024-09-22,7.0,8.71839666083152,B_confirmados_+_transmissao
4,2024-09-29,3.0,7.0198310692336054,B_confirmados_+_transmissao
4,2024-10-06,6.0,4.517163439653983,B_confirmados_+_transmissao
4,2024-10-13,2.0,8.881071078800256,B_confirmados_+_transmissao
4,2024-10-20,3.0,6.349582920188327,B_confirmados_+_transmissao
4,2024-10-27,3.0,2.8027511948944577,B_confirmados_+_transmissao
4,2024-11-03,1.0,4.860114500246713,B_confirmados_+_transmissao
4,2024-11-10,2.0,4.063155321972555,B_confirmados_+_transmissao
4,2024-11-17,0.0,1.5090354870311653,B_confirmados_+_transmissao
4,2024-11-24,7.0,3.293787691085334,B_confirmados_+_transmissao
4,2024-12-01,4.0,7.9408011934469185,B_confirmados_+_transmissao
4,2024-12-08,5.0,3.7026802245449906,B_confirmados_+_transmissao
4,2024-12-15,1.0,5.067959729012328,B_confirmados_+_transmissao
4,2024-12-22,1.0,7.346834479115426,B_confirmados_+_transmissao
4,2024-12-29,19.0,1.7612517836770873,B_confirmados_+_transmissao
4,2025-01-05,26.0,9.59971088178819,B_confirmados_+_transmissao
4,2025-01-12,32.0,12.569994912677476,B_confirmados_+_transmissao
4,2025-01-19,37.0,15.439393510095439,B_confirmados_+_transmissao
4,2025-01-26,47.0,314.78668173988297,B_confirmados_+_transmissao
4,2025-02-02,75.0,379.8224779650196,B_confirmados_+_transmissao
4,2025-02-09,161.0,256.2737021205328,B_confirmados_+_transmissao
4,2025-02-16,245.0,451.38452391393605,B_confirmados_+_transmissao
4,2025-02-23,383.0,424.0038016516987,B_confirmados_+_transmissao
4,2025-03-02,494.0,645.3901311393777,B_confirmados_+_transmissao
4,2025-03-09,917.0,717.1062578137595,B_confirmados_+_transmissao
4,2025-03-16,1199.0,809.1266717805464,B_confirmados_+_transmissao
4,2025-03-23,1801.0,943.2353626533001,B_confirmados_+_transmissao
4,2025-03-30,2381.0,1011.2720003190615,B_confirmados_+_transmissao
4,2025-04-06,2184.0,1132.3950299697733,B_confirmados_+_transmissao
4,2025-04-13,2247.0,1709.14276958801,B_confirmados_+_transmissao
4,2025-04-20,2229.0,1748.2054570009238,B_confirmados_+_transmissao
4,2025-04-27,2212.0,1576.1819270305903,B_confirmados_+_transmissao
4,2025-05-04,2159.0,1197.591934794042,B_confirmados_+_transmissao
4,2025-05-11,1944.0,1228.7718935482071,B_confirmados_+_transmissao
4,2025-05-18,1988.0,1881.811080383797,B_confirmados_+_transmissao
4,2025-05-25,883.0,1250.0703974637395,B_confirmados_+_transmissao
4,2025-06-01,579.0,1366.7778745966875,B_confirmados_+_transmissao
4,2025-06-08,257.0,1106.5278812771078,B_confirmados_+_transmissao
4,2025-06-15,105.0,902.4602225274508,B_confirmados_+_transmissao
4,2025-06-22,50.0,98.09806778277878,B_confirmados_+_transmissao
4,2025-06-29,22.0,29.481423584523753,B_confirmados_+_transmissao
4,2025-07-06,13.0,11.979687679200328,B_confirmados_+_transmissao
4,2025-07-13,7.0,18.162986060037934,B_confirmados_+_transmissao
4,2025-07-20,9.0,17.96996123278556,B_confirmados_+_transmissao
4,2025-07-27,5.0,21.76528876204956,B_confirmados_+_transmissao
4,2025-08-03,4.0,11.589804971912189,B_confirmados_+_transmissao
4,2025-08-10,11.0,6.14793815477914,B_confirmados_+_transmissao
4,2025-08-17,9.0,7.266002236945686,B_confirmados_+_transmissao
4,2025-08-24,4.0,2.8556324185988355,B_confirmados_+_transmissao
4,2025-08-31,8.0,4.0419911202202305,B_confirmados_+_transmissao
4,2025-09-07,6.0,2.8447784715130675,B_confirmados_+_transmissao
4,2025-09-14,3.0,5.535632337911572,B_confirmados_+_transmissao
4,2025-09-21,9.0,2.8752622984377756,B_confirmados_+_transmissao
4,2025-09-28,6.0,5.163222937350535,B_confirmados_+_transmissao
4,2025-10-05,7.0,4.9499160457576625,B_confirmados_+_transmissao
4,2025-10-12,5.0,4.671082659545977,B_confirmados_+_transmissao
4,2025-10-19,4.0,4.603906467789673,B_confirmados_+_transmissao
4,2025-10-26,8.0,27.34257271986794,B_confirmados_+_transmissao
4,2025-11-02,4.0,6.605762716693232,B_confirmados_+_transmissao
4,2025-11-09,0.0,4.504464807065606,B_confirmados_+_transmissao
4,2025-11-16,5.0,3.4572418127532765,B_confirmados_+_transmissao
4,2025-11-23,2.0,5.910636177927205,B_confirmados_+_transmissao
4,2025-11-30,3.0,7.578054363219264,B_confirmados_+_transmissao
4,2025-12-07,2.0,3.2462517100563177,B_confirmados_+_transmissao
4,2025-12-14,1.0,3.346581313158633,B_confirmados_+_transmissao
4,2025-12-21,1.0,4.062076525980335,B_confirmados_+_transmissao
4,2025-12-28,0.0,11.427344442326962,B_confirmados_+_transmissao
4,2026-01-04,2.0,17.095650465990637,B_confirmados_+_transmissao
4,2026-01-11,1.0,13.868105402801406,B_confirmados_+_transmissao
4,2026-01-18,1.0,16.992957094524638,B_confirmados_+_transmissao
4,2026-01-25,1.0,3.2603229460082717,B_confirmados_+_transmissao
4,2026-02-01,1.0,107.37622713971513,B_confirmados_+_transmissao
8,2020-05-10,0.0,2.6112779261001164,B_confirmados_+_transmissao
8,2020-05-17,1.0,1.529881998484985,B_confirmados_+_transmissao
8,2020-05-24,0.0,9.217540221300665,B_confirmados_+_transmissao
8,2020-05-31,0.0,24.339630351438117,B_confirmados_+_transmissao
8,2020-06-07,0.0,2.623014446408557,B_confirmados_+_transmissao
8,2020-06-14,0.0,0.0,B_confirmados_+_transmissao
8,2020-06-21,0.0,1.0826146824241374,B_confirmados_+_transmissao
8,2020-06-28,0.0,0.22353342583336092,B_confirmados_+_transmissao
8,2020-07-05,0.0,0.024778611919047844,B_confirmados_+_transmissao
8,2020-07-12,0.0,2.820010173497767,B_confirmados_+_transmissao
8,2020-07-19,0.0,0.224964997297571,B_confirmados_+_transmissao
8,2020-07-26,0.0,0.0,B_confirmados_+_transmissao
8,2020-08-02,0.0,0.05189989238058075,B_confirmados_+_transmissao
8,2020-08-09,0.0,0.8078091661871014,B_confirmados_+_transmissao
8,2020-08-16,0.0,0.0,B_confirmados_+_transmissao
8,2020-08-23,0.0,0.011774652752655044,B_confirmados_+_transmissao
8,2020-08-30,0.0,0.0025947986672806666,B_confirmados_+_transmissao
8,2020-09-06,0.0,0.0,B_confirmados_+_transmissao
8,2020-09-13,0.0,0.04925170803751629,B_confirmados_+_transmissao
8,2020-09-20,0.0,0.3461240603940099,B_confirmados_+_transmissao
8,2020-09-27,0.0,0.20883115461213228,B_confirmados_+_transmissao
8,2020-10-04,0.0,0.0,B_confirmados_+_transmissao
8,2020-10-11,0.0,0.0983607397328508,B_confirmados_+_transmissao
8,2020-10-18,0.0,0.08080099133310524,B_confirmados_+_transmissao
8,2020-10-25,0.0,0.2625895802904763,B_confirmados_+_transmissao
8,2020-11-01,0.0,0.007511686500108337,B_confirmados_+_transmissao
8,2020-11-08,0.0,0.06693251994161145,B_confirmados_+_transmissao
8,2020-11-15,0.0,0.0,B_confirmados_+_transmissao
8,2020-11-22,0.0,0.09206257575138176,B_confirmados_+_transmissao
8,2020-11-29,0.0,0.025252961887055583,B_confirmados_+_transmissao
8,2020-12-06,0.0,0.11661828039520632,B_confirmados_+_transmissao
8,2020-12-13,0.0,0.0,B_confirmados_+_transmissao
8,2020-12-20,0.0,0.837179361507776,B_confirmados_+_transmissao
8,2020-12-27,0.0,1.363346459970411,B_confirmados_+_transmissao
8,2021-01-03,0.0,2.043738000485196,B_confirmados_+_transmissao
8,2021-01-10,0.0,1.3627981323394436,B_confirmados_+_transmissao
8,2021-01-17,0.0,3.2235658225345523,B_confirmados_+_transmissao
8,2021-01-24,0.0,2.03082571193175,B_confirmados_+_transmissao
8,2021-01-31,0.0,2.0952720054721667,B_confirmados_+_transmissao
8,2021-02-07,0.0,1.9342360858350027,B_confirmados_+_transmissao
8,2021-02-14,0.0,5.421077004802038,B_confirmados_+_transmissao
8,2021-02-21,2.0,11.074860004190956,B_confirmados_+_transmissao
8,2021-02-28,0.0,3.0118349258636057,B_confirmados_+_transmissao
8,2021-03-07,1.0,23.34085545039244,B_confirmados_+_transmissao
8,2021-03-14,0.0,6.779999394760715,B_confirmados_+_transmissao
8,2021-03-21,1.0,14.106387635606726,B_confirmados_+_transmissao
8,2021-03-28,1.0,21.593344322952156,B_confirmados_+_transmissao
8,2021-04-04,9.0,12.011529901699554,B_confirmados_+_transmissao
8,2021-04-11,12.0,5.071537829010425,B_confirmados_+_transmissao
8,2021-04-18,12.0,31.017937438164346,B_confirmados_+_transmissao
8,2021-04-25,8.0,12.894514852424548,B_confirmados_+_transmissao
8,2021-05-02,7.0,12.538994486840568,B_confirmados_+_transmissao
8,2021-05-09,9.0,9.601052660642967,B_confirmados_+_transmissao
8,2021-05-16,5.0,11.589177214105185,B_confirmados_+_transmissao
8,2021-05-23,0.0,9.627117574745524,B_confirmados_+_transmissao
8,2021-05-30,1.0,36.049267983047415,B_confirmados_+_transmissao
8,2021-06-06,1.0,26.04786767583105,B_confirmados_+_transmissao
8,2021-06-13,0.0,8.170486894265222,B_confirmados_+_transmissao
8,2021-06-20,0.0,5.8480784417966,B_confirmados_+_transmissao
8,2021-06-27,0.0,9.718000819752165,B_confirmados_+_transmissao
8,2021-07-04,1.0,1.9729947588341035,B_confirmados_+_transmissao
8,2021-07-11,0.0,0.5946014460712855,B_confirmados_+_transmissao
8,2021-07-18,1.0,0.3739771894691188,B_confirmados_+_transmissao
8,2021-07-25,0.0,0.6680614786414993,B_confirmados_+_transmissao
8,2021-08-01,0.0,0.036976933064860926,B_confirmados_+_transmissao
8,2021-08-08,0.0,0.06184132078169243,B_confirmados_+_transmissao
8,2021-08-15,0.0,0.0696555626234321,B_confirmados_+_transmissao
8,2021-08-22,0.0,0.0,B_confirmados_+_transmissao
8,2021-08-29,0.0,0.3814244573757842,B_confirmados_+_transmissao
8,2021-09-05,0.0,0.0696759053197638,B_confirmados_+_transmissao
8,2021-09-12,0.0,0.3167926090296632,B_confirmados_+_transmissao
8,2021-09-19,0.0,0.07996798336122606,B_confirmados_+_transmissao
8,2021-09-26,0.0,0.6094290660386865,B_confirmados_+_transmissao
8,2021-10-03,0.0,0.4150542256741363,B_confirmados_+_transmissao
8,2021-10-10,0.0,0.0,B_confirmados_+_transmissao
8,2021-10-17,0.0,0.008431798565573861,B_confirmados_+_transmissao
8,2021-10-24,0.0,0.0,B_confirmados_+_transmissao
8,2021-10-31,0.0,0.0,B_confirmados_+_transmissao
8,2021-11-07,0.0,0.0,B_confirmados_+_transmissao
8,2021-11-14,0.0,0.0,B_confirmados_+_transmissao
8,2021-11-21,0.0,0.014635596260996897,B_confirmados_+_transmissao
8,2021-11-28,0.0,0.05325074796731797,B_confirmados_+_transmissao
8,2021-12-05,1.0,0.28698940254978306,B_confirmados_+_transmissao
8,2021-12-12,0.0,0.0,B_confirmados_+_transmissao
8,2021-12-19,0.0,1.9187746378348463,B_confirmados_+_transmissao
8,2021-12-26,0.0,0.08274207828185201,B_confirmados_+_transmissao
8,2022-01-02,1.0,1.3094135575300148,B_confirmados_+_transmissao
8,2022-01-09,0.0,3.254025296555998,B_confirmados_+_transmissao
8,2022-01-16,2.0,0.5067515165017135,B_confirmados_+_transmissao
8,2022-01-23,0.0,1.611196043419466,B_confirmados_+_transmissao
8,2022-01-30,1.0,4.549778707697855,B_confirmados_+_transmissao
8,2022-02-06,2.0,0.40166640855058344,B_confirmados_+_transmissao
8,2022-02-13,9.0,0.7216745709499824,B_confirmados_+_transmissao
8,2022-02-20,20.0,4.613720734515316,B_confirmados_+_transmissao
8,2022-02-27,51.0,8.054434177951848,B_confirmados_+_transmissao
8,2022-03-06,203.0,17.389574745298145,B_confirmados_+_transmissao
8,2022-03-13,269.0,69.53980901871007,B_confirmados_+_transmissao
8,2022-03-20,463.0,153.10133207561353,B_confirmados_+_transmissao
8,2022-03-27,482.0,147.69140305812053,B_confirmados_+_transmissao
8,2022-04-03,524.0,99.86190386271639,B_confirmados_+_transmissao
8,2022-04-10,753.0,224.39926251005613,B_confirmados_+_transmissao
8,2022-04-17,879.0,239.5229051838256,B_confirmados_+_transmissao
8,2022-04-24,569.0,128.07156688315786,B_confirmados_+_transmissao
8,2022-05-01,344.0,285.3971927816651,B_confirmados_+_transmissao
8,2022-05-08,223.0,232.45230420832357,B_confirmados_+_transmissao
8,2022-05-15,313.0,502.144196821645,B_confirmados_+_transmissao
8,2022-05-22,122.0,490.4103980942005,B_confirmados_+_transmissao
8,2022-05-29,92.0,169.781850141414,B_confirmados_+_transmissao
