h,data,real,pred,variante
8,2021-12-05,1.0,0.3844587538781816,B_tweedie
8,2021-12-19,9.0,0.5990792632355786,B_tweedie
8,2022-01-02,51.0,4.586050117255757,B_tweedie
8,2022-01-16,269.0,26.687020557983313,B_tweedie
8,2022-01-30,482.0,99.11384807130445,B_tweedie
8,2022-02-13,753.0,5.3025350234940944,B_tweedie
8,2022-02-27,569.0,83.08687306622333,B_tweedie
8,2022-03-13,223.0,416.7375040348474,B_tweedie
8,2022-03-27,122.0,122.56453728597558,B_tweedie
8,2022-04-10,61.0,13.590153533238338,B_tweedie
8,2022-04-24,26.0,15.462178466733715,B_tweedie
8,2022-05-08,14.0,7.38147543399784,B_tweedie
8,2022-05-22,13.0,3.5723293791724573,B_tweedie
8,2022-06-05,11.0,2.4182795977039753,B_tweedie
8,2022-06-19,3.0,2.0441642931317285,B_tweedie
8,2022-07-03,1.0,0.20190688925763597,B_tweedie
8,2022-07-17,0.0,0.35997775715588515,B_tweedie
8,2022-07-31,0.0,0.1270093073326297,B_tweedie
8,2022-08-14,0.0,0.020425961164124005,B_tweedie
8,2022-08-28,0.0,0.06621663814068653,B_tweedie
8,2022-09-11,6.0,0.005005489395472453,B_tweedie
8,2022-09-25,7.0,0.31019974087809044,B_tweedie
8,2022-10-09,10.0,0.1462488882988562,B_tweedie
8,2022-10-23,0.0,0.03369432413621611,B_tweedie
8,2022-11-06,0.0,5.27552931779187,B_tweedie
8,2022-11-20,2.0,3.579523143605585,B_tweedie
8,2022-12-04,2.0,1.1114679408596222,B_tweedie
8,2022-12-18,10.0,0.5561905619101358,B_tweedie
8,2023-01-01,27.0,29.029187939912337,B_tweedie
8,2023-01-15,93.0,5.139777482858372,B_tweedie
8,2023-01-29,250.0,10.319145112641804,B_tweedie
8,2023-02-12,541.0,354.21227782739743,B_tweedie
8,2023-02-26,581.0,468.6408783475027,B_tweedie
8,2023-03-12,762.0,26.504569270635532,B_tweedie
8,2023-03-26,473.0,54.02032698091878,B_tweedie
8,2023-04-09,225.0,207.43588802370573,B_tweedie
8,2023-04-23,66.0,48.58328433493207,B_tweedie
8,2023-05-07,74.0,54.460904264948645,B_tweedie
8,2023-05-21,32.0,26.650409907149143,B_tweedie
8,2023-06-04,15.0,15.976499858298256,B_tweedie
8,2023-06-18,13.0,11.476795817635855,B_tweedie
8,2023-07-02,9.0,10.179089083232542,B_tweedie
8,2023-07-16,9.0,3.3870070114497537,B_tweedie
8,2023-07-30,0.0,1.4922711393821046,B_tweedie
8,2023-08-13,5.0,0.479868201069789,B_tweedie
8,2023-08-27,3.0,0.8495806730100554,B_tweedie
8,2023-09-10,6.0,1.2876681984945413,B_tweedie
8,2023-09-24,3.0,3.25363411058796,B_tweedie
8,2023-10-08,7.0,1.8221813724690321,B_tweedie
8,2023-10-22,3.0,0.657952485579609,B_tweedie
8,2023-11-05,9.0,4.49279887068704,B_tweedie
8,2023-11-19,12.0,1.7519522172223265,B_tweedie
8,2023-12-03,39.0,5.591420553438253,B_tweedie
8,2023-12-17,156.0,10.262890513455229,B_tweedie
8,2023-12-31,558.0,155.21351599272043,B_tweedie
8,2024-01-14,1227.0,425.9078796534156,B_tweedie
8,2024-01-28,1109.0,721.7725625136616,B_tweedie
8,2024-02-11,1849.0,464.50434083442576,B_tweedie
8,2024-02-25,1855.0,595.3524716591307,B_tweedie
8,2024-03-10,911.0,432.805056341951,B_tweedie
8,2024-03-24,646.0,279.76284775182717,B_tweedie
8,2024-04-07,199.0,162.90760039633173,B_tweedie
8,2024-04-21,277.0,190.86961929869872,B_tweedie
8,2024-05-05,89.0,80.13743106216769,B_tweedie
8,2024-05-19,10.0,41.42434180878913,B_tweedie
8,2024-06-02,22.0,7.398128669883436,B_tweedie
8,2024-06-16,16.0,16.045229911588116,B_tweedie
8,2024-06-30,14.0,6.258684111166212,B_tweedie
8,2024-07-14,7.0,1.7546147736415876,B_tweedie
8,2024-07-28,7.0,1.621773859020863,B_tweedie
8,2024-08-11,6.0,3.3430074194430466,B_tweedie
8,2024-08-25,3.0,2.962119428937457,B_tweedie
8,2024-09-08,1.0,6.040169278128528,B_tweedie
8,2024-09-22,0.0,1.5571546998082477,B_tweedie
8,2024-10-06,4.0,5.2972065518038765,B_tweedie
8,2024-10-20,1.0,2.5692624260564094,B_tweedie
8,2024-11-03,19.0,5.563035466127272,B_tweedie
8,2024-11-17,32.0,7.390559882445859,B_tweedie
8,2024-12-01,47.0,3.793981173985955,B_tweedie
8,2024-12-15,161.0,32.85801931012418,B_tweedie
8,2024-12-29,383.0,512.4159224367477,B_tweedie
8,2025-01-12,917.0,974.0257776697414,B_tweedie
8,2025-01-26,1801.0,1267.5314422049917,B_tweedie
8,2025-02-09,2184.0,1867.3592435344533,B_tweedie
8,2025-02-23,2229.0,1599.500659347144,B_tweedie
8,2025-03-09,2159.0,660.0858647337108,B_tweedie
8,2025-03-23,1988.0,534.5694259198874,B_tweedie
8,2025-04-06,579.0,257.76379921840464,B_tweedie
8,2025-04-20,105.0,278.8782581549647,B_tweedie
8,2025-05-04,22.0,35.244938882728796,B_tweedie
8,2025-05-18,7.0,31.025249918442857,B_tweedie
8,2025-06-01,5.0,14.410331544634731,B_tweedie
8,2025-06-15,11.0,9.93128793964948,B_tweedie
8,2025-06-29,4.0,10.44844411781073,B_tweedie
8,2025-07-13,6.0,1.2844776404297025,B_tweedie
8,2025-07-27,9.0,1.6051563237629132,B_tweedie
8,2025-08-10,7.0,1.5585956178216742,B_tweedie
8,2025-08-24,4.0,0.9854886183537462,B_tweedie
8,2025-09-07,4.0,2.5963559818155386,B_tweedie
8,2025-09-21,5.0,3.084925622832292,B_tweedie
8,2025-10-05,3.0,2.449069985599603,B_tweedie
8,2025-10-19,1.0,1.1629244429300647,B_tweedie
8,2025-11-02,0.0,3.7303770655976862,B_tweedie
8,2025-11-16,1.0,2.1204183512200503,B_tweedie
8,2025-11-30,1.0,5.29341134506206,B_tweedie
12,2020-03-15,0.0,3.203091345446637,B_tweedie
12,2020-03-29,0.0,0.9120869789772734,B_tweedie
12,2020-04-12,0.0,0.47528493308308534,B_tweedie
12,2020-04-26,0.0,0.009485021917909722,B_tweedie
12,2020-05-10,0.0,0.010142904941365013,B_tweedie
12,2020-05-24,0.0,0.0016217442206494174,B_tweedie
12,2020-06-07,0.0,0.002533466062653916,B_tweedie
12,2020-06-21,0.0,0.00020607000274298215,B_tweedie
12,2020-07-05,0.0,0.0008586311344338487,B_tweedie
12,2020-07-19,0.0,0.0005997356319398127,B_tweedie
12,2020-08-02,0.0,0.00041524568880716366,B_tweedie
12,2020-08-16,0.0,7.153755418093068e-05,B_tweedie
12,2020-08-30,0.0,0.0008397011255184436,B_tweedie
12,2020-09-13,0.0,0.0021755777499134128,B_tweedie
12,2020-09-27,0.0,0.20360413490672594,B_tweedie
12,2020-10-11,0.0,0.05907025611581996,B_tweedie
12,2020-10-25,0.0,0.3057532444298788,B_tweedie
12,2020-11-08,0.0,1.1111065128174749,B_tweedie
12,2020-11-22,0.0,1.6701998000624518,B_tweedie
12,2020-12-06,0.0,2.868310106836681,B_tweedie
12,2020-12-20,0.0,2.6002314208831687,B_tweedie
12,2021-01-03,1.0,4.0202136694267505,B_tweedie
12,2021-01-17,12.0,2.914653676871486,B_tweedie
12,2021-01-31,8.0,30.38821407787833,B_tweedie
12,2021-02-14,9.0,2.257421875149771,B_tweedie
12,2021-02-28,0.0,15.345584900807413,B_tweedie
12,2021-03-14,1.0,1.7938044896598768,B_tweedie
12,2021-03-28,0.0,0.1440880587638529,B_tweedie
12,2021-04-11,1.0,1.534096952114793,B_tweedie
12,2021-04-25,1.0,0.6641862918371746,B_tweedie
12,2021-05-09,0.0,0.06346599899164831,B_tweedie
12,2021-05-23,0.0,0.055724591387994134,B_tweedie
12,2021-06-06,0.0,0.00011044926828308065,B_tweedie
12,2021-06-20,0.0,0.0001841436239304813,B_tweedie
12,2021-07-04,0.0,3.8366537422668594e-05,B_tweedie
12,2021-07-18,0.0,1.6403254373994726e-05,B_tweedie
12,2021-08-01,0.0,9.20534658531536e-06,B_tweedie
12,2021-08-15,0.0,0.00037901372160042984,B_tweedie
12,2021-08-29,0.0,3.806720403708963e-05,B_tweedie
12,2021-09-12,1.0,0.0010142497957008473,B_tweedie
12,2021-09-26,0.0,0.00730796165665202,B_tweedie
12,2021-10-10,1.0,0.0067488395528023225,B_tweedie
12,2021-10-24,2.0,0.036398253657464054,B_tweedie
12,2021-11-07,1.0,0.1816544984573136,B_tweedie
12,2021-11-21,9.0,0.27233751243566995,B_tweedie
12,2021-12-05,51.0,3.277209008158981,B_tweedie
12,2021-12-19,269.0,2.5632846500056066,B_tweedie
12,2022-01-02,482.0,6.105798564627293,B_tweedie
12,2022-01-16,753.0,92.92346911200227,B_tweedie
12,2022-01-30,569.0,124.70158945493526,B_tweedie
12,2022-02-13,223.0,4.8167714294781625,B_tweedie
12,2022-02-27,122.0,40.07782779363238,B_tweedie
12,2022-03-13,61.0,78.23608604860095,B_tweedie
12,2022-03-27,26.0,9.13091634067206,B_tweedie
12,2022-04-10,14.0,4.608305951861471,B_tweedie
12,2022-04-24,13.0,2.0398401818983705,B_tweedie
12,2022-05-08,11.0,7.311153309736732,B_tweedie
12,2022-05-22,3.0,2.5035418709539745,B_tweedie
12,2022-06-05,1.0,0.5062979267513118,B_tweedie
12,2022-06-19,0.0,0.4717524636227981,B_tweedie
12,2022-07-03,0.0,0.012978910690415854,B_tweedie
12,2022-07-17,0.0,0.011325333385420976,B_tweedie
12,2022-07-31,0.0,0.07265129549711191,B_tweedie
12,2022-08-14,6.0,0.004788981296995637,B_tweedie
12,2022-08-28,7.0,0.026811043754878503,B_tweedie
12,2022-09-11,10.0,0.018122959527321143,B_tweedie
12,2022-09-25,0.0,0.5247210944114815,B_tweedie
12,2022-10-09,0.0,0.10270052031131677,B_tweedie
12,2022-10-23,2.0,0.7391879967145454,B_tweedie
12,2022-11-06,2.0,3.1737130585961837,B_tweedie
12,2022-11-20,10.0,4.085802137654702,B_tweedie
12,2022-12-04,27.0,20.22725608568889,B_tweedie
12,2022-12-18,93.0,30.38215766081114,B_tweedie
12,2023-01-01,250.0,229.65505169912095,B_tweedie
12,2023-01-15,541.0,5.6908432144804815,B_tweedie
12,2023-01-29,581.0,6.952808748039123,B_tweedie
12,2023-02-12,762.0,335.6368008242072,B_tweedie
12,2023-02-26,473.0,33.02157523273203,B_tweedie
12,2023-03-12,225.0,3.904181252920524,B_tweedie
12,2023-03-26,66.0,18.36161588413618,B_tweedie
12,2023-04-09,74.0,73.82022527494615,B_tweedie
12,2023-04-23,32.0,9.458542442321113,B_tweedie
12,2023-05-07,15.0,10.983285978983323,B_tweedie
12,2023-05-21,13.0,19.995135013350648,B_tweedie
12,2023-06-04,9.0,11.481259184200628,B_tweedie
12,2023-06-18,9.0,2.1088741517368796,B_tweedie
12,2023-07-02,0.0,2.653660737843544,B_tweedie
12,2023-07-16,5.0,2.558439915599208,B_tweedie
12,2023-07-30,3.0,0.9523577804172144,B_tweedie
12,2023-08-13,6.0,3.2520861375969763,B_tweedie
12,2023-08-27,3.0,2.4089591270693838,B_tweedie
12,2023-09-10,7.0,3.215029749456885,B_tweedie
12,2023-09-24,3.0,2.126010856139279,B_tweedie
12,2023-10-08,9.0,1.8728279429415766,B_tweedie
12,2023-10-22,12.0,5.25066232651893,B_tweedie
12,2023-11-05,39.0,21.180807785299876,B_tweedie
12,2023-11-19,156.0,21.572186983612514,B_tweedie
12,2023-12-03,558.0,40.9661397828779,B_tweedie
12,2023-12-17,1227.0,242.8482494427899,B_tweedie
12,2023-12-31,1109.0,406.58963061238154,B_tweedie
12,2024-01-14,1849.0,756.8417476711089,B_tweedie
12,2024-01-28,1855.0,534.4828171028797,B_tweedie
12,2024-02-11,911.0,579.3018536050471,B_tweedie
12,2024-02-25,646.0,351.6803681973849,B_tweedie
12,2024-03-10,199.0,104.3336503680989,B_tweedie
12,2024-03-24,277.0,53.53607261978537,B_tweedie
12,2024-04-07,89.0,68.9103568117201,B_tweedie
12,2024-04-21,10.0,56.00457807243303,B_tweedie
12,2024-05-05,22.0,19.13568972116086,B_tweedie
12,2024-05-19,16.0,19.322813902335152,B_tweedie
12,2024-06-02,14.0,5.425114547430442,B_tweedie
12,2024-06-16,7.0,5.451717851620632,B_tweedie
12,2024-06-30,7.0,1.7797670930055733,B_tweedie
12,2024-07-14,6.0,2.1441054077451644,B_tweedie
12,2024-07-28,3.0,1.9117824599957192,B_tweedie
12,2024-08-11,1.0,4.90020848204199,B_tweedie
12,2024-08-25,0.0,2.0644751011366265,B_tweedie
12,2024-09-08,4.0,5.147943678326846,B_tweedie
12,2024-09-22,1.0,3.990855896456881,B_tweedie
12,2024-10-06,19.0,8.301137407609087,B_tweedie
12,2024-10-20,32.0,7.2334865964245445,B_tweedie
12,2024-11-03,47.0,10.111665053493226,B_tweedie
12,2024-11-17,161.0,37.18287267506835,B_tweedie
12,2024-12-01,383.0,98.62076885668843,B_tweedie
12,2024-12-15,917.0,408.6930800097633,B_tweedie
12,2024-12-29,1801.0,828.3827049813754,B_tweedie
12,2025-01-12,2184.0,1531.3328534949994,B_tweedie
12,2025-01-26,2229.0,1377.1479167705056,B_tweedie
12,2025-02-09,2159.0,711.1030270228582,B_tweedie
12,2025-02-23,1988.0,608.6073100882444,B_tweedie
12,2025-03-09,579.0,54.36995369012029,B_tweedie
12,2025-03-23,105.0,218.45104072497344,B_tweedie
12,2025-04-06,22.0,77.55871527035221,B_tweedie
12,2025-04-20,7.0,35.68885430449841,B_tweedie
12,2025-05-04,5.0,18.470022448018454,B_tweedie
12,2025-05-18,11.0,8.56510304385208,B_tweedie
12,2025-06-01,4.0,12.230153989826071,B_tweedie
12,2025-06-15,6.0,5.548154792328038,B_tweedie
12,2025-06-29,9.0,3.8320174190833423,B_tweedie
12,2025-07-13,7.0,1.0107797409870747,B_tweedie
12,2025-07-27,4.0,0.7250124861432692,B_tweedie
12,2025-08-10,4.0,4.050407696034662,B_tweedie
12,2025-08-24,5.0,3.6426171707956954,B_tweedie
12,2025-09-07,3.0,6.0666575855457765,B_tweedie
12,2025-09-21,1.0,2.5414397405455635,B_tweedie
12,2025-10-05,0.0,4.997064581692154,B_tweedie
12,2025-10-19,1.0,2.1838607656255986,B_tweedie
12,2025-11-02,1.0,13.129703741493833,B_tweedie
1,2020-03-15,0.0,35.24829756549981,C_quantile_08
1,2020-03-29,2.0,22.837311740798597,C_quantile_08
1,2020-04-12,1.0,2.3127720706711767,C_quantile_08
1,2020-04-26,0.0,3.56297348300008,C_quantile_08
1,2020-05-10,1.0,2.6278783823388134,C_quantile_08
1,2020-05-24,0.0,0.7513447376893624,C_quantile_08
1,2020-06-07,0.0,0.6490716669927301,C_quantile_08
1,2020-06-21,0.0,0.10291550452230938,C_quantile_08
1,2020-07-05,0.0,0.0,C_quantile_08
1,2020-07-19,0.0,0.0,C_quantile_08
1,2020-08-02,0.0,0.0,C_quantile_08
1,2020-08-16,0.0,0.024737805383767998,C_quantile_08
1,2020-08-30,0.0,0.047838217072793725,C_quantile_08
1,2020-09-13,0.0,0.027170394205043774,C_quantile_08
1,2020-09-27,0.0,0.0,C_quantile_08
1,2020-10-11,0.0,4.15060669553617e-07,C_quantile_08
1,2020-10-25,0.0,4.15060669553617e-07,C_quantile_08
1,2020-11-08,0.0,0.024688890471064286,C_quantile_08
1,2020-11-22,0.0,0.0,C_quantile_08
1,2020-12-06,0.0,0.4634657924767611,C_quantile_08
1,2020-12-20,0.0,0.883060478109143,C_quantile_08
1,2021-01-03,0.0,1.3115852560184433,C_quantile_08
1,2021-01-17,0.0,1.0011853809764168,C_quantile_08
1,2021-01-31,0.0,0.6492567307653351,C_quantile_08
1,2021-02-14,2.0,0.10494535732182975,C_quantile_08
1,2021-02-28,1.0,0.4329763948764101,C_quantile_08
1,2021-03-14,1.0,0.8020361636090838,C_quantile_08
1,2021-03-28,9.0,1.690721204190394,C_quantile_08
1,2021-04-11,12.0,37.02220970361033,C_quantile_08
1,2021-04-25,7.0,40.41189582854799,C_quantile_08
1,2021-05-09,5.0,43.96654367526592,C_quantile_08
1,2021-05-23,1.0,17.890850254623906,C_quantile_08
1,2021-06-06,0.0,1.9956030062091157,C_quantile_08
1,2021-06-20,0.0,1.0167259342571546,C_quantile_08
1,2021-07-04,0.0,0.3604233559493767,C_quantile_08
1,2021-07-18,0.0,0.7892166972583832,C_quantile_08
1,2021-08-01,0.0,0.0,C_quantile_08
1,2021-08-15,0.0,0.08926333366267482,C_quantile_08
1,2021-08-29,0.0,0.14825468611621753,C_quantile_08
1,2021-09-12,0.0,0.0,C_quantile_08
1,2021-09-26,0.0,0.0,C_quantile_08
1,2021-10-10,0.0,0.0,C_quantile_08
1,2021-10-24,0.0,0.11363101172657987,C_quantile_08
1,2021-11-07,0.0,0.2254182092803371,C_quantile_08
1,2021-11-21,0.0,0.26568407430033614,C_quantile_08
1,2021-12-05,0.0,0.9228804284356538,C_quantile_08
1,2021-12-19,0.0,1.0175189617450604,C_quantile_08
1,2022-01-02,0.0,2.9377468991619238,C_quantile_08
1,2022-01-16,0.0,1.1594856541373482,C_quantile_08
1,2022-01-30,2.0,0.19141431989785268,C_quantile_08
1,2022-02-13,20.0,29.389061912497056,C_quantile_08
1,2022-02-27,203.0,36.94857916010272,C_quantile_08
1,2022-03-13,463.0,49.28630149398495,C_quantile_08
1,2022-03-27,524.0,87.08358232665175,C_quantile_08
1,2022-04-10,879.0,203.66035345441904,C_quantile_08
1,2022-04-24,344.0,433.92979641665283,C_quantile_08
1,2022-05-08,313.0,432.233567267682,C_quantile_08
1,2022-05-22,92.0,434.05729785849394,C_quantile_08
1,2022-06-05,17.0,412.9227393194068,C_quantile_08
1,2022-06-19,19.0,66.92468696871006,C_quantile_08
1,2022-07-03,24.0,0.0,C_quantile_08
1,2022-07-17,11.0,18.449965280544564,C_quantile_08
1,2022-07-31,3.0,1.5359799782253567,C_quantile_08
1,2022-08-14,3.0,0.0,C_quantile_08
1,2022-08-28,2.0,3.545119168940612,C_quantile_08
1,2022-09-11,3.0,2.656630343590975,C_quantile_08
1,2022-09-25,1.0,0.8087352885368064,C_quantile_08
1,2022-10-09,1.0,2.0029391105679495,C_quantile_08
1,2022-10-23,0.0,0.4976967885363093,C_quantile_08
1,2022-11-06,11.0,21.825807336084406,C_quantile_08
1,2022-11-20,9.0,5.253067425573177,C_quantile_08
1,2022-12-04,4.0,18.508455381199333,C_quantile_08
1,2022-12-18,1.0,23.037221374349123,C_quantile_08
1,2023-01-01,3.0,4.670705795123157,C_quantile_08
1,2023-01-15,0.0,2.397167275072078,C_quantile_08
1,2023-01-29,0.0,3.5348973945121873,C_quantile_08
1,2023-02-12,7.0,23.103891195209112,C_quantile_08
1,2023-02-26,37.0,210.62770096109014,C_quantile_08
1,2023-03-12,199.0,269.6396360300957,C_quantile_08
1,2023-03-26,360.0,468.7210364824446,C_quantile_08
1,2023-04-09,589.0,512.9602357993414,C_quantile_08
1,2023-04-23,760.0,510.192519105853,C_quantile_08
1,2023-05-07,540.0,565.8230300818916,C_quantile_08
1,2023-05-21,450.0,584.1025745479054,C_quantile_08
1,2023-06-04,219.0,558.2041021125755,C_quantile_08
1,2023-06-18,76.0,173.51787165811177,C_quantile_08
1,2023-07-02,52.0,75.8702179768016,C_quantile_08
1,2023-07-16,25.0,53.064433178644336,C_quantile_08
1,2023-07-30,18.0,18.693334015783083,C_quantile_08
1,2023-08-13,9.0,11.72152617830502,C_quantile_08
1,2023-08-27,1.0,8.511445694921015,C_quantile_08
1,2023-09-10,3.0,11.094543647560084,C_quantile_08
1,2023-09-24,5.0,4.006567797232715,C_quantile_08
1,2023-10-08,4.0,7.571320469681508,C_quantile_08
1,2023-10-22,7.0,3.962612512674846,C_quantile_08
1,2023-11-05,0.0,11.898603570475974,C_quantile_08
1,2023-11-19,3.0,2.0436365173433986,C_quantile_08
1,2023-12-03,3.0,12.196620383587627,C_quantile_08
1,2023-12-17,10.0,2.440223886258201,C_quantile_08
1,2023-12-31,11.0,11.674284619853001,C_quantile_08
1,2024-01-14,30.0,26.744072454170542,C_quantile_08
1,2024-01-28,80.0,58.87072974009336,C_quantile_08
1,2024-02-11,249.0,171.1885484536042,C_quantile_08
1,2024-02-25,1311.0,597.9462152302219,C_quantile_08
1,2024-03-10,995.0,696.7720446749776,C_quantile_08
1,2024-03-24,1601.0,870.5184833556732,C_quantile_08
1,2024-04-07,1783.0,1066.88434518891,C_quantile_08
1,2024-04-21,1347.0,1158.6654874036087,C_quantile_08
1,2024-05-05,1510.0,1108.976697906554,C_quantile_08
1,2024-05-19,520.0,1310.5773350805794,C_quantile_08
1,2024-06-02,263.0,381.679669362644,C_quantile_08
1,2024-06-16,194.0,283.21437658667355,C_quantile_08
1,2024-06-30,22.0,89.97537964038568,C_quantile_08
1,2024-07-14,13.0,4.838911641658689,C_quantile_08
1,2024-07-28,13.0,38.15465279873984,C_quantile_08
1,2024-08-11,13.0,13.415197446579668,C_quantile_08
1,2024-08-25,9.0,14.45589983982526,C_quantile_08
1,2024-09-08,10.0,10.418388549244249,C_quantile_08
1,2024-09-22,3.0,34.05587104101952,C_quantile_08
1,2024-10-06,2.0,7.520660731030279,C_quantile_08
1,2024-10-20,3.0,3.631768922163521,C_quantile_08
1,2024-11-03,2.0,3.7993396362947167,C_quantile_08
1,2024-11-17,7.0,1.8635356074657592,C_quantile_08
1,2024-12-01,5.0,3.057432637735781,C_quantile_08
1,2024-12-15,1.0,6.738688560509719,C_quantile_08
1,2024-12-29,26.0,16.019301418100394,C_quantile_08
1,2025-01-12,37.0,81.40453409762846,C_quantile_08
1,2025-01-26,75.0,64.40442411460415,C_quantile_08
1,2025-02-09,245.0,492.2398169368498,C_quantile_08
1,2025-02-23,494.0,550.7065399658867,C_quantile_08
1,2025-03-09,1199.0,1248.9583682123582,C_quantile_08
1,2025-03-23,2381.0,1572.5791217550932,C_quantile_08
1,2025-04-06,2247.0,1470.6087910921126,C_quantile_08
1,2025-04-20,2212.0,1582.5263526409246,C_quantile_08
1,2025-05-04,1944.0,1839.3313838726046,C_quantile_08
1,2025-05-18,883.0,1852.5276820775396,C_quantile_08
1,2025-06-01,257.0,838.5607675739709,C_quantile_08
1,2025-06-15,50.0,253.05978006903334,C_quantile_08
1,2025-06-29,13.0,22.17791195935186,C_quantile_08
1,2025-07-13,9.0,17.47979945660581,C_quantile_08
1,2025-07-27,4.0,1.077544661878307,C_quantile_08
1,2025-08-10,9.0,4.116437291575956,C_quantile_08
1,2025-08-24,8.0,6.966041647792729,C_quantile_08
1,2025-09-07,3.0,10.897245153178826,C_quantile_08
1,2025-09-21,6.0,9.044887818523973,C_quantile_08
1,2025-10-05,5.0,11.861611733271932,C_quantile_08
1,2025-10-19,8.0,2.501324874001726,C_quantile_08
1,2025-11-02,0.0,3.604521642100191,C_quantile_08
1,2025-11-16,2.0,2.823729094011445,C_quantile_08
1,2025-11-30,2.0,4.756451919479698,C_quantile_08
1,2025-12-14,1.0,2.928998134530484,C_quantile_08
1,2025-12-28,2.0,4.047759824395884,C_quantile_08
1,2026-01-11,1.0,5.395383182483354,C_quantile_08
1,2026-01-25,1.0,2.2209585478035274,C_quantile_08
4,2020-03-15,3.0,31.263035392585344,C_quantile_08
4,2020-03-29,0.0,16.67896463490822,C_quantile_08
4,2020-04-12,0.0,22.249395769269025,C_quantile_08
4,2020-04-26,0.0,8.998315828838306,C_quantile_08
4,2020-05-10,0.0,2.0943528026538454,C_quantile_08
4,2020-05-24,0.0,0.22428725245404074,C_quantile_08
4,2020-06-07,0.0,0.0,C_quantile_08
4,2020-06-21,0.0,0.5769707277806864,C_quantile_08
4,2020-07-05,0.0,0.02504321360392782,C_quantile_08
4,2020-07-19,0.0,0.03839772566400652,C_quantile_08
4,2020-08-02,0.0,0.025462317394861503,C_quantile_08
4,2020-08-16,0.0,0.4983337211504498,C_quantile_08
4,2020-08-30,0.0,0.01677414120620759,C_quantile_08
4,2020-09-13,0.0,0.014114380848866197,C_quantile_08
4,2020-09-27,0.0,1.1923483248014464,C_quantile_08
4,2020-10-11,0.0,0.0,C_quantile_08
4,2020-10-25,0.0,0.06683181754468241,C_quantile_08
4,2020-11-08,0.0,1.1044886045582432,C_quantile_08
4,2020-11-22,0.0,1.841080157091581,C_quantile_08
4,2020-12-06,0.0,1.7771975051641373,C_quantile_08
4,2020-12-20,0.0,1.7513144087015462,C_quantile_08
4,2021-01-03,0.0,1.052177250538843,C_quantile_08
4,2021-01-17,0.0,0.05061161550898142,C_quantile_08
4,2021-01-31,0.0,2.5422616991192566,C_quantile_08
4,2021-02-14,0.0,0.2985978159721183,C_quantile_08
4,2021-02-28,1.0,10.911372697989293,C_quantile_08
4,2021-03-14,12.0,6.039479287233153,C_quantile_08
4,2021-03-28,8.0,17.603326879143935,C_quantile_08
4,2021-04-11,9.0,36.56805777723703,C_quantile_08
4,2021-04-25,0.0,39.363605325263556,C_quantile_08
4,2021-05-09,1.0,38.62128065314006,C_quantile_08
4,2021-05-23,0.0,2.3732402888813953,C_quantile_08
4,2021-06-06,1.0,0.17969405101382666,C_quantile_08
4,2021-06-20,1.0,0.24278057400276443,C_quantile_08
4,2021-07-04,0.0,0.25465556917623733,C_quantile_08
4,2021-07-18,0.0,0.2819477743734561,C_quantile_08
4,2021-08-01,0.0,0.0,C_quantile_08
4,2021-08-15,0.0,0.0,C_quantile_08
4,2021-08-29,0.0,0.0,C_quantile_08
4,2021-09-12,0.0,0.0,C_quantile_08
4,2021-09-26,0.0,0.0,C_quantile_08
4,2021-10-10,0.0,0.006300082027717893,C_quantile_08
4,2021-10-24,0.0,0.0,C_quantile_08
4,2021-11-07,1.0,0.5599463078537492,C_quantile_08
4,2021-11-21,0.0,1.043425651523349,C_quantile_08
4,2021-12-05,1.0,1.2781509326071434,C_quantile_08
4,2021-12-19,2.0,0.7131861247648128,C_quantile_08
4,2022-01-02,1.0,1.7412933937357806,C_quantile_08
4,2022-01-16,9.0,2.607266388309637,C_quantile_08
4,2022-01-30,51.0,5.577008983109294,C_quantile_08
4,2022-02-13,269.0,31.418408099840374,C_quantile_08
4,2022-02-27,482.0,51.5489276811536,C_quantile_08
4,2022-03-13,753.0,193.87827507843176,C_quantile_08
4,2022-03-27,569.0,257.31464507679715,C_quantile_08
4,2022-04-10,223.0,236.15285480016743,C_quantile_08
4,2022-04-24,122.0,282.885234632731,C_quantile_08
4,2022-05-08,61.0,279.22510010660454,C_quantile_08
4,2022-05-22,26.0,214.79851258454363,C_quantile_08
4,2022-06-05,14.0,209.97540113874305,C_quantile_08
4,2022-06-19,13.0,35.55608699640997,C_quantile_08
4,2022-07-03,11.0,1.7589576165860112,C_quantile_08
4,2022-07-17,3.0,0.0,C_quantile_08
4,2022-07-31,1.0,38.51401201983666,C_quantile_08
4,2022-08-14,0.0,0.0,C_quantile_08
4,2022-08-28,0.0,4.562066080558171,C_quantile_08
4,2022-09-11,0.0,0.413810064834184,C_quantile_08
4,2022-09-25,0.0,0.7503978131845555,C_quantile_08
4,2022-10-09,6.0,0.7371504312703014,C_quantile_08
4,2022-10-23,7.0,1.2066717977172707,C_quantile_08
4,2022-11-06,10.0,0.0,C_quantile_08
4,2022-11-20,0.0,49.5971900676061,C_quantile_08
4,2022-12-04,0.0,18.142071656593263,C_quantile_08
4,2022-12-18,2.0,31.919822745724115,C_quantile_08
4,2023-01-01,2.0,55.61988623177916,C_quantile_08
4,2023-01-15,10.0,0.0,C_quantile_08
4,2023-01-29,27.0,149.23570819020574,C_quantile_08
4,2023-02-12,93.0,313.1364888626274,C_quantile_08
4,2023-02-26,250.0,519.0945201697505,C_quantile_08
