fonte,SE,data_inicio_semana_epidemi,ano,semana,numero_de_armadilhas,aedes_aegypti,aedes_albopictus,culex_sp,aedes_aegypti_por_armadilha,denominador_aproximado,precip_total_mm,precip_max_dia_mm,precip_media_dia_mm,dias_de_chuva,temp_media,temp_min,temp_max,temp_amplitude_media,orvalho_min,orvalho_media,orvalho_max,umid_min,umid_media,umid_max,pressao_min,pressao_media,pressao_max,radiacao_min,radiacao_media,radiacao_max,vento_media,vento_max,casos_confirmados,nino34_anom,oni
secretaria,201645,2016-11-06,2016,45,935,55,5,156,0.058823529411764705,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201646,2016-11-13,2016,46,935,136,5,264,0.14545454545454545,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201647,2016-11-20,2016,47,935,80,0,163,0.08449197860962566,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201648,2016-11-27,2016,48,933,111,0,226,0.11682743837084673,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201649,2016-12-04,2016,49,937,147,0,155,0.1568836712913554,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201650,2016-12-11,2016,50,934,265,0,196,0.2837259100642398,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201651,2016-12-18,2016,51,920,331,1,303,0.3576086956521739,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201652,2016-12-25,2016,52,920,412,2,206,0.4467391304347826,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201701,2017-01-01,2017,1,923,285,5,147,0.3087757313109426,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201702,2017-01-08,2017,2,928,388,2,151,0.41810344827586204,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201703,2017-01-15,2017,3,932,935,5,354,1.0010729613733906,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201704,2017-01-22,2017,4,932,940,5,231,1.0064377682403434,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201705,2017-01-29,2017,5,932,818,4,183,0.8701716738197425,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201706,2017-02-05,2017,6,928,768,7,197,0.8265086206896551,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201707,2017-02-12,2017,7,916,574,5,173,0.6266375545851528,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201708,2017-02-19,2017,8,917,462,0,161,0.5027262813522355,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201709,2017-02-26,2017,9,912,635,3,206,0.6929824561403509,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201710,2017-03-05,2017,10,927,567,5,128,0.6094929881337648,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201711,2017-03-12,2017,11,933,428,3,120,0.4587352625937835,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201712,2017-03-19,2017,12,929,1100,2,195,1.1808396124865446,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201713,2017-03-26,2017,13,930,1405,5,146,1.5053763440860215,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201714,2017-04-02,2017,14,935,1259,1,172,1.3368983957219251,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201715,2017-04-09,2017,15,935,948,2,182,1.011764705882353,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201716,2017-04-16,2017,16,936,415,5,125,0.44337606837606836,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201717,2017-04-23,2017,17,933,322,5,124,0.34512325830653806,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201718,2017-04-30,2017,18,933,358,0,124,0.3815648445873526,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201719,2017-05-07,2017,19,935,367,3,110,0.39144385026737966,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201720,2017-05-14,2017,20,935,172,0,96,0.1839572192513369,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201721,2017-05-21,2017,21,935,404,1,106,0.4310160427807487,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201722,2017-05-28,2017,22,935,144,1,85,0.15401069518716579,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201723,2017-06-04,2017,23,936,123,0,67,0.13034188034188035,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201724,2017-06-11,2017,24,935,70,37,67,0.07165775401069518,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201725,2017-06-18,2017,25,935,205,0,127,0.11336898395721925,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201726,2017-06-25,2017,26,934,151,0,231,0.16167023554603854,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201727,2017-07-02,2017,27,936,99,0,200,0.10576923076923077,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201728,2017-07-09,2017,28,937,113,0,157,0.11846318036286019,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201729,2017-07-16,2017,29,935,141,0,148,0.14545454545454545,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201730,2017-07-23,2017,30,936,71,0,184,0.07371794871794872,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201731,2017-07-30,2017,31,934,123,0,189,0.1316916488222698,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201732,2017-08-06,2017,32,939,44,0,108,0.046858359957401494,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201733,2017-08-13,2017,33,930,26,0,114,0.02795698924731183,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201734,2017-08-20,2017,34,934,34,0,162,0.035331905781584586,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201735,2017-08-27,2017,35,933,89,0,185,0.09431939978563773,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201736,2017-09-03,2017,36,936,107,0,179,0.11431623931623931,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201737,2017-09-10,2017,37,933,161,0,188,0.17256162915326903,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201738,2017-09-17,2017,38,937,76,0,149,0.08004268943436499,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201739,2017-09-24,2017,39,935,165,0,240,0.17647058823529413,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201740,2017-10-01,2017,40,934,119,0,243,0.12633832976445397,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201741,2017-10-08,2017,41,934,156,0,310,0.1670235546038544,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201742,2017-10-15,2017,42,933,172,0,205,0.18435155412647375,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201743,2017-10-22,2017,43,934,209,0,225,0.22376873661670235,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201744,2017-10-29,2017,44,935,236,0,201,0.25240641711229944,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201745,2017-11-05,2017,45,931,378,0,308,0.40494092373791624,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201746,2017-11-12,2017,46,930,362,0,270,0.3870967741935484,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201747,2017-11-19,2017,47,932,314,0,219,0.3369098712446352,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201748,2017-11-26,2017,48,933,245,0,199,0.2604501607717042,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201749,2017-12-03,2017,49,935,335,0,263,0.3582887700534759,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201750,2017-12-10,2017,50,934,406,0,198,0.4346895074946467,1,,,,,,,,,,,,,,,,,,,,,,,,,
secretaria,201751,2017-12-17,2017,51,932,488,0,200,0.5236051502145923,1,,,,,,,,,,,,,,,,,,,,,,,,,
,201752,2017-12-24,2017,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,201801,2017-12-31,2018,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,201802,2018-01-07,2018,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.98,-0.77
secretaria,201803,2018-01-14,2018,3,935,575,0,195,0.6149732620320856,1,,,,,,,,,,,,,,,,,,,,,,,,-0.98,-0.77
secretaria,201804,2018-01-21,2018,4,935,468,0,219,0.5005347593582887,1,,,,,,,,,,,,,,,,,,,,,,,,-0.98,-0.77
secretaria,201805,2018-01-28,2018,5,935,605,0,240,0.6449197860962567,1,,,,,,,,,,,,,,,,,,,,,,,,-0.98,-0.77
secretaria,201806,2018-02-04,2018,6,936,771,0,273,0.8151709401709402,1,,,,,,,,,,,,,,,,,,,,,,,,-0.78,-0.71
secretaria,201807,2018-02-11,2018,7,935,689,0,229,0.732620320855615,1,,,,,,,,,,,,,,,,,,,,,,,,-0.78,-0.71
secretaria,201808,2018-02-18,2018,8,935,392,0,202,0.41711229946524064,1,,,,,,,,,,,,,,,,,,,,,,,1,-0.78,-0.71
secretaria,201809,2018-02-25,2018,9,935,471,0,142,0.5037433155080214,1,,,,,,,,,,,,,,,,,,,,,,,0,-0.78,-0.71
secretaria,201810,2018-03-04,2018,10,935,508,0,141,0.5433155080213904,1,,,,,,,,,,,,,,,,,,,,,,,0,-0.8,-0.57
secretaria,201811,2018-03-11,2018,11,935,542,0,227,0.5786096256684492,1,,,,,,,,,,,,,,,,,,,,,,,0,-0.8,-0.57
secretaria,201812,2018-03-18,2018,12,976,607,0,158,0.6209016393442623,1,,,,,,,,,,,,,,,,,,,,,,,0,-0.8,-0.57
secretaria,201813,2018-03-25,2018,13,1005,387,0,247,0.38308457711442784,1,,,,,,,,,,,,,,,,,,,,,,,0,-0.8,-0.57
secretaria,201814,2018-04-01,2018,14,1005,291,0,174,0.28955223880597014,1,,,,,,,,,,,,,,,,,,,,,,,0,-0.51,-0.39
secretaria,201815,2018-04-08,2018,15,1003,546,0,271,0.543369890329013,1,,,,,,,,,,,,,,,,,,,,,,,1,-0.51,-0.39
secretaria,201816,2018-04-15,2018,16,1115,839,0,332,0.7506726457399103,1,,,,,,,,,,,,,,,,,,,,,,,0,-0.51,-0.39
secretaria,201817,2018-04-22,2018,17,1144,757,0,297,0.6617132867132867,1,,,,,,,,,,,,,,,,,,,,,,,0,-0.51,-0.39
secretaria,201818,2018-04-29,2018,18,1146,615,0,298,0.5349040139616056,1,,,,,,,,,,,,,,,,,,,,,,,0,-0.51,-0.39
secretaria,201819,2018-05-06,2018,19,1146,603,0,300,0.5235602094240838,1,,,,,,,,,,,,,,,,,,,,,,,0,-0.2,-0.13
secretaria,201820,2018-05-13,2018,20,1144,512,0,352,0.4458041958041958,1,,,,,,,,,,,,,,,,,,,,,,,0,-0.2,-0.13
secretaria,201821,2018-05-20,2018,21,1144,202,0,269,0.17657342657342656,1,,,,,,,,,,,,,,,,,,,,,,,0,-0.2,-0.13
secretaria,201822,2018-05-27,2018,22,1218,199,0,393,0.16338259441707717,1,,,,,,,,,,,,,,,,,,,,,,,0,-0.2,-0.13
secretaria,201823,2018-06-03,2018,23,1218,189,0,372,0.15517241379310345,1,,,,,,,,,,,,,,,,,,,,,,,0,0.04,0.06
secretaria,201824,2018-06-10,2018,24,1218,95,0,343,0.07799671592775041,1,,,,,,,,,,,,,,,,,,,,,,,0,0.04,0.06
secretaria,201825,2018-06-17,2018,25,1218,51,0,379,0.04187192118226601,1,,,,,,,,,,,,,,,,,,,,,,,0,0.04,0.06
secretaria,201826,2018-06-24,2018,26,1218,41,0,313,0.03284072249589491,1,,,,,,,,,,,,,,,,,,,,,,,0,0.04,0.06
secretaria,201827,2018-07-01,2018,27,1218,16,0,213,0.013136288998357963,1,,,,,,,,,,,,,,,,,,,,,,,0,0.12,0.14
secretaria,201828,2018-07-08,2018,28,1218,11,0,264,0.0090311986863711,1,,,,,,,,,,,,,,,,,,,,,,,0,0.12,0.14
secretaria,201829,2018-07-15,2018,29,1026,6,0,276,0.004873294346978557,1,,,,,,,,,,,,,,,,,,,,,,,0,0.12,0.14
secretaria,201830,2018-07-22,2018,30,1217,5,0,255,0.004108463434675432,1,,,,,,,,,,,,,,,,,,,,,,,1,0.12,0.14
secretaria,201831,2018-07-29,2018,31,1093,1,0,151,0.0009149130832570906,1,,,,,,,,,,,,,,,,,,,,,,,0,0.12,0.14
secretaria,201832,2018-08-05,2018,32,1218,11,0,244,0.0090311986863711,1,,,,,,,,,,,,,,,,,,,,,,,0,0.09,0.27
secretaria,201833,2018-08-12,2018,33,1216,4,0,210,0.003289473684210526,1,,,,,,,,,,,,,,,,,,,,,,,0,0.09,0.27
secretaria,201834,2018-08-19,2018,34,1218,3,0,232,0.0024630541871921183,1,,,,,,,,,,,,,,,,,,,,,,,0,0.09,0.27
secretaria,201835,2018-08-26,2018,35,1218,1,0,139,0.0008210180623973727,1,,,,,,,,,,,,,,,,,,,,,,,0,0.09,0.27
secretaria,201836,2018-09-02,2018,36,1218,2,0,165,0.0016420361247947454,1,,,,,,,,,,,,,,,,,,,,,,,0,0.47,0.53
secretaria,201837,2018-09-09,2018,37,1218,4,0,347,0.003284072249589491,1,,,,,,,,,,,,,,,,,,,,,,,0,0.47,0.53
secretaria,201838,2018-09-16,2018,38,1218,5,0,298,0.003284072249589491,1,,,,,,,,,,,,,,,,,,,,,,,0,0.47,0.53
secretaria,201839,2018-09-23,2018,39,1218,10,0,213,0.008210180623973728,1,,,,,,,,,,,,,,,,,,,,,,,0,0.47,0.53
secretaria,201840,2018-09-30,2018,40,1218,39,0,233,0.028735632183908046,1,,,,,,,,,,,,,,,,,,,,,,,0,0.47,0.53
secretaria,201841,2018-10-07,2018,41,1218,52,0,276,0.042692939244663386,1,,,,,,,,,,,,,,,,,,,,,,,0,0.9,0.81
secretaria,201842,2018-10-14,2018,42,1218,61,0,450,0.05008210180623974,1,,,,,,,,,,,,,,,,,,,,,,,0,0.9,0.81
secretaria,201843,2018-10-21,2018,43,1218,102,0,467,0.08292282430213464,1,,,,,,,,,,,,,,,,,,,,,,,0,0.9,0.81
secretaria,201844,2018-10-28,2018,44,1218,93,0,386,0.07635467980295567,1,,,,,,,,,,,,,,,,,,,,,,,0,0.9,0.81
secretaria,201845,2018-11-04,2018,45,1218,109,0,516,0.08784893267651889,1,,,,,,,,,,,,,,,,,,,,,,,0,0.9,0.97
secretaria,201846,2018-11-11,2018,46,1218,132,0,506,0.10755336617405582,1,,,,,,,,,,,,,,,,,,,,,,,0,0.9,0.97
secretaria,201847,2018-11-18,2018,47,1218,134,0,585,0.10919540229885058,1,,,,,,,,,,,,,,,,,,,,,,,0,0.9,0.97
secretaria,201848,2018-11-25,2018,48,1216,188,0,540,0.15296052631578946,1,,,,,,,,,,,,,,,,,,,,,,,0,0.9,0.97
secretaria,201849,2018-12-02,2018,49,1218,226,0,625,0.18226600985221675,1,,,,,,,,,,,,,,,,,,,,,,,0,0.89,0.92
secretaria,201850,2018-12-09,2018,50,1220,254,0,635,0.20491803278688525,1,,,,,,,,,,,,,,,,,,,,,,,0,0.89,0.92
secretaria,201851,2018-12-16,2018,51,1146,237,0,422,0.20593368237347295,1,,,,,,,,,,,,,,,,,,,,,,,0,0.89,0.92
secretaria,201852,2018-12-23,2018,52,214,39,0,108,0.17289719626168223,1,,,,,,,,,,,,,,,,,,,,,,,0,0.89,0.92
secretaria,201901,2018-12-30,2019,1,271,55,1,128,0.2029520295202952,0,20.72,13.13,2.96,3.0,25.84857142857143,18.14,35.91,9.628571428571426,17.91,21.87142857142857,24.47,75.56,79.91285714285713,86.06,100.29,100.60571428571428,100.93,9.36,20.837142857142855,28.12,3.5357142857142856,4.96,1,0.89,0.92
secretaria,201902,2019-01-06,2019,2,278,57,10,180,0.19784172661870503,0,17.34,5.03,2.4771428571428573,5.0,25.617142857142856,21.15,32.27,7.478571428571428,21.09,22.595714285714283,24.14,79.57,84.03999999999999,85.84,100.04,100.67857142857144,101.16,10.08,15.892857142857142,28.11,3.7971428571428576,4.99,0,0.65,0.89
secretaria,201903,2019-01-13,2019,3,1306,455,46,628,0.34762633996937214,0,60.59,18.8,8.655714285714286,7.0,25.478571428571428,18.63,31.31,6.65285714285714,18.46,22.8,24.66,82.09,85.84,90.33,100.48,100.73714285714286,101.01,9.35,17.654285714285713,26.1,3.802857142857143,6.42,2,0.65,0.89
secretaria,201904,2019-01-20,2019,4,1314,371,29,549,0.2815829528158295,0,4.02,1.92,0.5742857142857142,1.0,24.80857142857143,18.38,32.16,9.14714285714286,18.95,21.428571428571427,22.92,78.52,82.71285714285715,85.23,100.88,100.9914285714286,101.13,19.28,25.187142857142856,30.15,3.7914285714285714,5.74,1,0.65,0.89
secretaria,201905,2019-01-27,2019,5,1383,438,47,704,0.3138105567606652,0,27.4,12.12,3.914285714285714,4.0,28.71857142857143,21.96,36.55,10.962857142857144,22.61,23.482857142857146,24.37,70.12,75.46714285714286,81.39,100.6,100.78571428571428,100.92,13.61,23.66571428571428,29.06,3.0714285714285716,4.27,0,0.65,0.89
secretaria,201906,2019-02-03,2019,6,1379,443,41,587,0.31689630166787525,0,2.78,2.69,0.3971428571428571,1.0,23.841428571428573,16.19,35.21,11.057142857142852,15.43,17.75857142857143,21.16,67.9,71.22857142857143,74.45,100.44,100.99714285714286,101.5,20.43,25.752857142857145,28.88,3.2285714285714286,4.83,0,0.71,0.86
secretaria,201907,2019-02-10,2019,7,1394,406,41,567,0.29053084648493543,0,30.57,9.76,4.367142857142857,5.0,24.224285714285713,17.92,32.99,8.334285714285716,14.87,19.50857142857143,23.31,65.56,76.26142857142858,82.81,100.24,100.77857142857144,101.39,7.55,17.60142857142857,25.69,4.107142857142857,5.71,1,0.71,0.86
secretaria,201908,2019-02-17,2019,8,1392,526,32,568,0.3764367816091954,0,1.0599999999999998,0.57,0.1514285714285714,0.0,26.07857142857143,17.77,36.21,12.495714285714282,18.3,19.81142857142857,21.13,64.66,71.99714285714286,79.05,100.25,100.64,100.96,20.85,25.568571428571428,28.29,3.1157142857142857,5.24,1,0.71,0.86
secretaria,201909,2019-02-24,2019,9,1401,448,30,600,0.31905781584582443,0,28.01,17.84,4.001428571428571,2.0,23.165714285714284,15.72,35.47,10.45714285714286,15.98,17.21,20.79,67.4,71.98714285714286,80.65,99.93,100.74,101.07,5.01,19.207142857142856,26.76,2.998571428571428,5.27,1,0.71,0.86
secretaria,201910,2019-03-03,2019,10,1333,543,45,318,0.40585146286571644,0,73.03,31.09,10.432857142857143,4.0,25.42142857142857,19.39,35.19,9.454285714285716,18.3,20.95,22.66,70.3,78.65714285714286,86.61,100.64,100.89,101.26,7.39,16.63142857142857,23.4,3.257142857142857,6.52,5,0.81,0.84
secretaria,201911,2019-03-10,2019,11,1399,429,34,309,0.3052180128663331,0,3.65,1.09,0.5214285714285715,1.0,22.485714285714288,16.64,28.97,9.29285714285714,16.23,18.55857142857143,20.55,76.16,79.8157142857143,85.78,100.51,101.03285714285714,101.62,16.3,19.047142857142855,23.39,3.93,5.35,7,0.81,0.84
secretaria,201912,2019-03-17,2019,12,1411,657,45,325,0.4649184975194897,0,17.51,7.88,2.501428571428572,4.0,21.24142857142857,12.9,29.63,8.92285714285714,12.57,17.17142857142857,22.2,70.92,79.14,87.23,100.26,100.97285714285714,101.47,5.89,15.574285714285717,21.93,3.317142857142857,3.94,8,0.81,0.84
secretaria,201913,2019-03-24,2019,13,1396,608,120,381,0.4340974212034384,0,1.16,0.87,0.1657142857142857,0.0,21.545714285714286,14.74,31.31,11.311428571428568,12.58,16.162857142857142,18.28,64.41,73.93857142857142,79.37,100.92,101.44142857142856,101.98,12.22,18.462857142857143,22.88,3.7914285714285714,5.8,18,0.81,0.84
secretaria,201914,2019-03-31,2019,14,1412,616,49,402,0.43555240793201133,0,40.53,18.99,5.79,3.0,24.24285714285714,17.9,32.82,9.431428571428572,18.11,20.018571428571427,22.19,73.08,79.32000000000001,86.53,100.06,100.70857142857145,101.23,8.66,14.598571428571429,19.78,3.0171428571428573,4.99,22,0.81,0.84
secretaria,201915,2019-04-07,2019,15,1419,575,43,339,0.4045102184637068,0,6.76,4.13,0.9657142857142856,2.0,20.85,12.88,29.26,10.447142857142858,14.79,17.262857142857143,19.36,78.68,81.6842857142857,88.53,100.86,101.16285714285712,101.41,8.99,15.871428571428568,20.33,3.0614285714285714,3.76,21,0.62,0.77
secretaria,201916,2019-04-14,2019,16,1407,447,33,411,0.3169864960909737,0,48.84,46.53,6.977142857142858,2.0,21.73,14.78,30.3,9.02714285714286,17.32,18.222857142857144,20.03,75.43,81.80857142857143,91.0,100.72,100.94142857142856,101.29,5.46,12.882857142857144,16.28,3.192857142857143,6.58,53,0.62,0.77
secretaria,201917,2019-04-21,2019,17,1403,506,46,374,0.35780470420527444,0,78.49,56.08,11.212857142857144,3.0,21.59,14.87,29.49,7.617142857142856,13.79,18.82,22.07,75.06,85.2042857142857,94.48,100.56,101.1542857142857,101.48,4.16,7.5914285714285725,12.9,3.5785714285714287,4.8,45,0.62,0.77
secretaria,201918,2019-04-28,2019,18,1336,529,32,483,0.3944610778443114,0,35.44,30.48,5.062857142857142,2.0,20.24142857142857,12.94,28.22,8.644285714285715,15.19,17.735714285714288,22.38,82.75,86.09714285714286,92.85,100.62,100.89285714285714,101.14,5.28,12.424285714285714,16.82,2.3185714285714285,3.34,38,0.62,0.77
secretaria,201919,2019-05-05,2019,19,1399,538,32,348,0.38241601143674053,0,55.95,15.7,7.992857142857142,5.0,20.127142857142857,13.02,26.84,6.578571428571426,14.49,18.178571428571427,22.06,82.13,88.91857142857143,92.97,100.3,101.02142857142856,101.53,4.11,8.485714285714284,14.26,3.1614285714285715,4.62,47,0.55,0.64
secretaria,201920,2019-05-12,2019,20,1411,440,42,357,0.30900070871722185,0,20.08,7.93,2.8685714285714283,3.0,17.697142857142858,11.67,24.99,8.331428571428575,13.88,15.631428571428572,17.36,84.65,88.26714285714286,93.27,101.36,101.71428571428572,102.09,3.85,10.87142857142857,15.0,3.394285714285714,4.43,64,0.55,0.64
secretaria,201921,2019-05-19,2019,21,1412,615,32,402,0.43413597733711046,0,46.62,19.81,6.659999999999999,5.0,18.244285714285716,12.55,24.73,6.202857142857141,12.12,16.41857142857143,18.13,80.39,89.55142857142857,94.12,100.81,101.06142857142858,101.32,5.74,8.977142857142857,13.73,3.1999999999999997,5.12,47,0.55,0.64
secretaria,201922,2019-05-26,2019,22,1406,356,16,308,0.2532005689900427,0,66.28,28.59,9.468571428571428,5.0,16.288571428571426,10.43,20.35,5.571428571428571,13.45,14.91,16.32,88.18,91.53428571428572,93.82,100.71,101.03142857142858,101.34,3.08,7.207142857142856,12.48,3.565714285714286,5.71,20,0.55,0.64
secretaria,201923,2019-06-02,2019,23,1414,327,29,325,0.23125884016973125,0,4.73,2.1,0.6757142857142858,2.0,15.827142857142857,7.86,23.25,9.23571428571429,11.27,13.824285714285711,15.54,82.96,88.01142857142857,91.08,101.23,101.71857142857142,102.24,4.85,10.007142857142856,11.97,2.654285714285714,3.65,11,0.45,0.52
secretaria,201924,2019-06-09,2019,24,1404,343,23,564,0.24216524216524216,0,0.52,0.48,0.0742857142857142,0.0,19.71142857142857,11.04,26.98,9.551428571428572,15.46,17.7,19.37,86.43,88.51428571428572,93.37,101.18,101.35571428571428,101.69,7.0,8.828571428571427,10.85,2.722857142857143,3.53,16,0.45,0.52
secretaria,201925,2019-06-16,2019,25,1334,455,26,466,0.3403298350824588,0,6.72,6.5,0.96,1.0,17.52,8.26,26.94,10.10142857142857,9.16,14.888571428571428,18.53,78.06,84.97142857142856,90.66,101.12,101.62857142857142,101.96,6.85,10.771428571428572,12.86,2.988571428571429,4.59,22,0.45,0.52
secretaria,201926,2019-06-23,2019,26,1337,362,36,459,0.268511593118923,0,20.23,10.68,2.89,3.0,16.64,4.32,27.57,10.238571428571428,3.67,13.614285714285714,19.5,69.19,82.5442857142857,94.19,100.28,100.92142857142858,101.44,2.67,8.955714285714286,12.77,3.7057142857142855,5.71,18,0.45,0.52
secretaria,201927,2019-06-30,2019,27,1335,156,7,293,0.11610486891385768,0,30.95,29.68,4.421428571428572,2.0,10.088571428571427,2.05,22.06,8.620000000000001,2.08,6.29,16.95,74.22,78.98142857142857,88.4,100.62,101.27142857142856,102.35,3.9,10.84142857142857,13.4,3.9,6.81,10,0.45,0.52
secretaria,201928,2019-07-07,2019,28,1394,48,2,331,0.03443328550932568,0,13.66,12.23,1.9514285714285715,2.0,12.505714285714287,0.87,22.8,12.144285714285711,2.34,9.995714285714286,15.1,79.28,85.01857142857143,92.49,100.89,101.58857142857144,102.49,2.76,10.0,13.28,2.4200000000000004,3.19,1,0.35,0.33
secretaria,201929,2019-07-14,2019,29,1265,61,4,268,0.048221343873517786,0,2.89,2.49,0.4128571428571428,1.0,13.021428571428572,6.35,24.3,9.881428571428572,7.95,11.358571428571429,15.35,87.21,88.98428571428572,91.19,101.3,101.72,102.18,5.69,10.400000000000002,13.75,2.4314285714285715,2.96,2,0.35,0.33
secretaria,201930,2019-07-21,2019,30,1204,19,2,181,0.014950166112956811,0,86.38,39.8,12.34,5.0,16.615714285714287,6.91,25.45,7.245714285714284,8.41,15.005714285714284,18.16,84.15,90.56857142857145,95.23,100.88,101.45285714285714,102.28,1.52,4.727142857142857,12.99,3.3957142857142855,5.71,0,0.35,0.33
secretaria,201931,2019-07-28,2019,31,1120,22,44,159,0.019642857142857142,0,23.57,9.21,3.367142857142857,4.0,13.77,4.82,25.6,10.585714285714287,5.18,11.295714285714284,14.85,78.44,85.79142857142857,92.67,100.63,101.49285714285716,102.22,6.27,11.721428571428572,15.92,3.4514285714285715,5.28,0,0.35,0.33
secretaria,201932,2019-08-04,2019,32,1199,13,0,170,0.010842368640533779,0,21.64,10.41,3.0914285714285716,3.0,15.384285714285712,3.56,25.89,11.321428571428571,5.24,13.067142857142857,18.16,81.27,86.78428571428572,91.21,101.09,101.79142857142855,102.7,3.61,12.227142857142857,16.66,3.077142857142857,5.76,1,0.04,0.19
secretaria,201933,2019-08-11,2019,33,1416,13,1,128,0.009180790960451978,0,19.33,18.6,2.7614285714285716,1.0,13.352857142857143,3.21,26.14,11.53857142857143,5.81,10.99,16.67,80.53,85.95,94.06,100.61,101.75142857142858,102.9,3.03,12.665714285714284,16.25,3.0985714285714283,4.74,1,0.04,0.19
secretaria,201934,2019-08-18,2019,34,1347,9,0,190,0.0066815144766146995,0,0.12,0.05,0.0171428571428571,0.0,11.754285714285714,4.87,19.5,9.832857142857144,6.58,9.13,10.96,82.06,84.07142857142857,86.24,101.37,102.05571428571427,102.34,13.13,14.245714285714286,16.06,3.3128571428571427,4.51,0,0.04,0.19
secretaria,201935,2019-08-25,2019,35,1278,20,0,117,0.01564945226917058,0,30.41,24.88,4.344285714285714,2.0,17.472857142857144,7.92,28.11,11.37285714285714,11.25,14.872857142857145,17.88,82.51,85.42428571428572,92.04,100.63,101.35285714285716,101.9,7.74,14.767142857142856,18.47,3.01,3.92,0,0.04,0.19
secretaria,201936,2019-09-01,2019,36,1272,20,10,117,0.015723270440251572,0,12.18,12.04,1.74,1.0,13.239999999999998,5.25,25.62,10.07857142857143,4.99,9.587142857142856,17.16,73.94,80.18999999999998,89.32,101.01,101.67,102.49,4.32,15.538571428571426,21.1,2.7642857142857147,4.33,1,0.03,0.23
