h,data,real,pred,naive
12,2021-05-30,0.0,-0.007196043189337054,1.0
12,2021-06-20,0.0,-0.008413441570799651,0.0
12,2021-07-11,0.0,-0.04941259685890063,0.0
12,2021-08-01,0.0,0.12122801169905062,0.0
12,2021-08-22,0.0,0.12838219400266093,0.0
12,2021-09-12,1.0,0.14929656243429107,0.0
12,2021-10-03,0.0,-0.11301243782959051,0.0
12,2021-10-24,2.0,0.8823355500697503,0.0
12,2021-11-14,2.0,1.1635156845997046,0.0
12,2021-12-05,51.0,4.186661536445393,1.0
12,2021-12-26,463.0,64.95360015055061,0.0
12,2022-01-16,753.0,234.2694096201273,2.0
12,2022-02-06,344.0,76.53750238372042,2.0
12,2022-02-27,122.0,530.686406299921,51.0
12,2022-03-20,17.0,17.41265775346127,463.0
12,2022-04-10,14.0,51.59706610889124,753.0
12,2022-05-01,11.0,11.937574771389288,344.0
12,2022-05-22,3.0,1.9277520042264937,122.0
12,2022-06-12,2.0,1.1405680916260181,17.0
12,2022-07-03,0.0,1.2019025605080367,14.0
12,2022-07-24,1.0,-0.6167766467841529,11.0
12,2022-08-14,6.0,0.20660488143965822,3.0
12,2022-09-04,9.0,4.049039086216011,2.0
12,2022-09-25,0.0,4.478304153253691,0.0
12,2022-10-16,3.0,2.867847590948827,1.0
12,2022-11-06,2.0,0.9260530852003551,6.0
12,2022-11-27,7.0,0.8827684541709941,9.0
12,2022-12-18,93.0,34.801479645628014,0.0
12,2023-01-08,360.0,217.8971020024324,3.0
12,2023-01-29,581.0,70.84265991599565,2.0
12,2023-02-19,540.0,117.73674992926063,7.0
12,2023-03-12,225.0,167.86170953205735,93.0
12,2025-09-21,1.0,2.9910923122562356,9.0
12,2025-10-12,2.0,0.6985325600031773,5.0
12,2025-11-02,1.0,0.7730550278132259,4.0
12,2025-11-23,1.0,6.097566119485334,2.0
12,2025-12-14,0.0,80.28536584867247,1.0
12,2026-01-04,0.0,58.97014958966326,2.0
12,2026-01-25,2.0,57.16224003317086,1.0
